ï»¿Report_Data_Extracted,LTC_Home,LTC_City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases
2020-09-13,Yee Hong Centre - Markham,,200.0,0.0,0,<5
2020-09-14,Chartwell Aurora Long Term Care Residence,,235.0,0.0,11,<5
2020-09-14,Dundas Manor Nursing Home,,98.0,0.0,0,<5
2020-09-14,Extendicare Laurier Manor,,242.0,11.0,25,<5
2020-09-14,Extendicare West End Villa,,242.0,46.0,5,9.0
2020-09-14,Fieldstone Commons Care Community,,224.0,0.0,0,<5
2020-09-14,Forest Hill,,160.0,0.0,0,<5
2020-09-14,Hillel Lodge,,121.0,0.0,0,<5
2020-09-14,John Noble Home,,156.0,0.0,0,<5
2020-09-14,Lakeview Manor,,149.0,0.0,0,<5
2020-09-14,Madonna Care Community,,160.0,0.0,46,<5
2020-09-14,Roberta Place,,140.0,0.0,0,<5
2020-09-14,The Perley and Rideau Veterans' Health Centre,,450.0,<5,12,<5
2020-09-14,The Pines,,160.0,<5,0,<5
2020-09-14,The Village at University Gates,,192.0,0.0,0,0.0
2020-09-14,Villa Colombo Seniors Centre (Vaughan),,160.0,0.0,21,<5
2020-09-14,Villa Forum,,160.0,<5,10,0.0
2020-09-14,Woodhall Park Care Community,,147.0,0.0,0,<5
2020-09-14,Yee Hong Centre - Markham,,200.0,0.0,0,<5
2020-09-15,Centre d'Accueil Champlain,,160.0,0.0,0,<5
2020-09-15,Chartwell Aurora Long Term Care Residence,,235.0,0.0,11,<5
2020-09-15,Dundas Manor Nursing Home,,98.0,0.0,0,<5
2020-09-15,Extendicare Laurier Manor,,242.0,11.0,25,<5
2020-09-15,Extendicare Oshawa,,175.0,0.0,0,<5
2020-09-15,Extendicare West End Villa,,242.0,37.0,6,11.0
2020-09-15,Fieldstone Commons Care Community,,224.0,0.0,0,<5
2020-09-15,Forest Hill,,160.0,0.0,0,<5
2020-09-15,Hillel Lodge,,121.0,0.0,0,<5
2020-09-15,John Noble Home,,156.0,0.0,0,<5
2020-09-15,Madonna Care Community,,160.0,0.0,46,<5
2020-09-15,Roberta Place,,140.0,0.0,0,<5
2020-09-15,St. Patrick's Home,,288.0,0.0,<5,<5
2020-09-15,The Perley and Rideau Veterans' Health Centre,,450.0,<5,12,<5
2020-09-15,The Pines,,160.0,<5,0,<5
2020-09-15,The Village at University Gates,,192.0,0.0,0,0.0
2020-09-15,Villa Colombo Seniors Centre (Vaughan),,160.0,<5,21,<5
2020-09-15,Villa Forum,,160.0,<5,10,0.0
2020-09-15,Woodhall Park Care Community,,147.0,0.0,0,<5
2020-09-15,Yee Hong Centre - Markham,,200.0,0.0,0,<5
2020-09-16,Centre d'Accueil Champlain,,160.0,0.0,0,<5
2020-09-16,Chartwell Aurora Long Term Care Residence,,235.0,0.0,11,<5
2020-09-16,Dundas Manor Nursing Home,,98.0,0.0,0,<5
2020-09-16,Extendicare Laurier Manor,,242.0,11.0,25,<5
2020-09-16,Extendicare Oshawa,,175.0,0.0,0,<5
2020-09-16,Extendicare West End Villa,,242.0,37.0,6,11.0
2020-09-16,Fairhaven,,256.0,0.0,0,<5
2020-09-16,Forest Hill,,160.0,0.0,0,0.0
2020-09-16,Garry J. Armstrong Home,,180.0,0.0,0,<5
2020-09-16,Hillel Lodge,,121.0,<5,0,<5
2020-09-16,John Noble Home,,156.0,0.0,0,<5
2020-09-16,Madonna Care Community,,160.0,0.0,46,<5
2020-09-16,Residence Saint-Louis,,198.0,0.0,9,<5
2020-09-16,Roberta Place,,140.0,0.0,0,<5
2020-09-16,Sherwood Court Long Term Care Centre,,96.0,0.0,0,<5
2020-09-16,St. Patrick's Home,,288.0,0.0,<5,<5
2020-09-16,The Perley and Rideau Veterans' Health Centre,,450.0,<5,12,<5
2020-09-16,The Village at University Gates,,192.0,0.0,0,0.0
2020-09-16,Villa Colombo Seniors Centre (Vaughan),,160.0,<5,21,<5
2020-09-16,Villa Forum,,160.0,<5,10,<5
2020-09-16,Woodhall Park Care Community,,147.0,0.0,0,<5
2020-09-16,Yee Hong Centre - Markham,,200.0,<5,0,<5
2020-09-17,Centre d'Accueil Champlain,,160.0,0.0,0,<5
2020-09-17,Chartwell Aurora Long Term Care Residence,,235.0,0.0,11,0.0
2020-09-17,Dundas Manor Nursing Home,,98.0,0.0,0,<5
2020-09-17,Extendicare Laurier Manor,,242.0,11.0,25,5.0
2020-09-17,Extendicare Oshawa,,175.0,0.0,0,<5
2020-09-17,Extendicare West End Villa,,242.0,35.0,8,19.0
2020-09-17,Fairhaven,,256.0,0.0,0,<5
2020-09-17,Fieldstone Commons Care Community,,224.0,0.0,0,<5
2020-09-17,Forest Hill,,160.0,0.0,0,0.0
2020-09-17,Garry J. Armstrong Home,,180.0,0.0,0,<5
2020-09-17,Hillel Lodge,,121.0,<5,0,<5
2020-09-17,John Noble Home,,156.0,0.0,0,<5
2020-09-17,Madonna Care Community,,160.0,0.0,46,<5
2020-09-17,Residence Saint-Louis,,198.0,0.0,9,<5
2020-09-17,Sherwood Court Long Term Care Centre,,96.0,0.0,0,<5
2020-09-17,St. Patrick's Home,,288.0,0.0,<5,<5
2020-09-17,The Perley and Rideau Veterans' Health Centre,,450.0,<5,12,<5
2020-09-17,The Village at University Gates,,192.0,0.0,0,0.0
2020-09-17,Villa Colombo Seniors Centre (Vaughan),,160.0,<5,21,<5
2020-09-17,Villa Forum,,160.0,<5,10,<5
2020-09-17,Woodhall Park Care Community,,147.0,0.0,0,<5
2020-09-17,Yee Hong Centre - Markham,,200.0,<5,0,<5
2020-09-18,Centre d'Accueil Champlain,,160.0,0.0,0,<5
2020-09-18,Extendicare Laurier Manor,,242.0,11.0,25,5.0
2020-09-18,Extendicare Oshawa,,175.0,0.0,0,<5
2020-09-18,Extendicare West End Villa,,242.0,39.0,9,22.0
2020-09-18,Fairhaven,,256.0,0.0,0,<5
2020-09-18,Fieldstone Commons Care Community,,224.0,0.0,0,<5
2020-09-18,Forest Hill,,160.0,0.0,0,0.0
2020-09-18,Garry J. Armstrong Home,,180.0,0.0,0,<5
2020-09-18,Hillel Lodge,,121.0,<5,0,<5
2020-09-18,Madonna Care Community,,160.0,0.0,46,<5
2020-09-18,Residence Saint-Louis,,198.0,0.0,9,<5
2020-09-18,Sherwood Court Long Term Care Centre,,96.0,0.0,0,<5
2020-09-18,St. Patrick's Home,,288.0,0.0,<5,<5
2020-09-18,The Perley and Rideau Veterans' Health Centre,,450.0,<5,12,<5
2020-09-18,The Village at University Gates,,192.0,0.0,0,0.0
2020-09-18,Villa Colombo Seniors Centre (Vaughan),,160.0,<5,21,<5
2020-09-18,Villa Forum,,160.0,<5,10,<5
2020-09-18,Woodhall Park Care Community,,147.0,0.0,0,<5
2020-09-18,Yee Hong Centre - Markham,,200.0,<5,0,<5
2020-09-19,Centre d'Accueil Champlain,,160.0,0.0,0,<5
2020-09-19,Deer Park Villa,,40.0,0.0,0,<5
2020-09-19,Extendicare Laurier Manor,,242.0,11.0,25,5.0
2020-09-19,Extendicare Oshawa,,175.0,0.0,0,<5
2020-09-19,Extendicare West End Villa,,242.0,39.0,10,22.0
2020-09-19,Fairhaven,,256.0,0.0,0,<5
2020-09-19,Fairview Nursing Home,,108.0,0.0,0,<5
2020-09-19,Fieldstone Commons Care Community,,224.0,0.0,0,<5
2020-09-19,Forest Hill,,160.0,0.0,0,0.0
2020-09-19,Garry J. Armstrong Home,,180.0,0.0,0,<5
2020-09-19,Hillel Lodge,,121.0,<5,0,5.0
2020-09-19,Madonna Care Community,,160.0,0.0,46,<5
2020-09-19,Maple Grove Care Community,,160.0,0.0,<5,<5
2020-09-19,Peter D. Clark Centre,,216.0,0.0,8,<5
2020-09-19,Residence Saint-Louis,,198.0,0.0,9,<5
2020-09-19,Sherwood Court Long Term Care Centre,,96.0,0.0,0,<5
2020-09-19,St. Patrick's Home,,288.0,0.0,<5,<5
2020-09-19,The Perley and Rideau Veterans' Health Centre,,450.0,<5,12,<5
2020-09-19,The Village at University Gates,,192.0,0.0,0,0.0
2020-09-19,Villa Colombo Seniors Centre (Vaughan),,160.0,<5,21,<5
2020-09-19,Villa Forum,,160.0,<5,10,<5
2020-09-19,Woodhall Park Care Community,,147.0,0.0,0,<5
2020-09-19,Yee Hong Centre - Markham,,200.0,<5,0,<5
2020-09-20,Centre d'Accueil Champlain,,160.0,0.0,0,<5
2020-09-20,Deer Park Villa,,40.0,0.0,0,<5
2020-09-20,Extendicare Laurier Manor,,242.0,12.0,25,7.0
2020-09-20,Extendicare Oshawa,,175.0,0.0,0,<5
2020-09-20,Extendicare West End Villa,,242.0,50.0,11,27.0
2020-09-20,Fairhaven,,256.0,0.0,0,<5
2020-09-20,Fairview Nursing Home,,108.0,0.0,0,<5
2020-09-20,Fieldstone Commons Care Community,,224.0,0.0,0,<5
2020-09-20,Forest Hill,,160.0,0.0,0,0.0
2020-09-20,Garry J. Armstrong Home,,180.0,0.0,0,<5
2020-09-20,Hillel Lodge,,121.0,<5,0,5.0
2020-09-20,Madonna Care Community,,160.0,0.0,46,<5
2020-09-20,Maple Grove Care Community,,160.0,0.0,<5,<5
2020-09-20,Peter D. Clark Centre,,216.0,0.0,8,<5
2020-09-20,Residence Saint-Louis,,198.0,0.0,9,<5
2020-09-20,Sherwood Court Long Term Care Centre,,96.0,0.0,0,<5
2020-09-20,St. Patrick's Home,,288.0,0.0,<5,<5
2020-09-20,The Perley and Rideau Veterans' Health Centre,,450.0,<5,12,<5
2020-09-20,The Village at University Gates,,192.0,0.0,0,0.0
2020-09-20,Villa Colombo Seniors Centre (Vaughan),,160.0,<5,21,<5
2020-09-20,Villa Forum,,160.0,<5,10,<5
2020-09-20,Woodhall Park Care Community,,147.0,0.0,0,<5
2020-09-20,Yee Hong Centre - Markham,,200.0,<5,0,<5
2020-09-21,Centre d'Accueil Champlain,,160.0,0.0,0,<5
2020-09-21,Deer Park Villa,,40.0,0.0,0,<5
2020-09-21,Extendicare Laurier Manor,,242.0,6.0,25,7.0
2020-09-21,Extendicare Oshawa,,175.0,0.0,0,<5
2020-09-21,Extendicare West End Villa,,242.0,37.0,11,23.0
2020-09-21,F. J. Davey Home,,374.0,0.0,0,<5
2020-09-21,Fairhaven,,256.0,0.0,0,<5
2020-09-21,Fairview Nursing Home,,108.0,<5,0,<5
2020-09-21,Faith Manor Nursing Home,,120.0,0.0,<5,<5
2020-09-21,Fieldstone Commons Care Community,,224.0,0.0,0,<5
2020-09-21,Forest Hill,,160.0,0.0,0,0.0
2020-09-21,Garry J. Armstrong Home,,180.0,0.0,0,<5
2020-09-21,Hawthorn Woods Care Community,,160.0,0.0,0,<5
2020-09-21,Hillel Lodge,,121.0,<5,0,5.0
2020-09-21,Lanark Heights Long Term Care Centre,,160.0,0.0,0,<5
2020-09-21,Madonna Care Community,,160.0,0.0,46,<5
2020-09-21,Maple Grove Care Community,,160.0,0.0,<5,<5
2020-09-21,Peter D. Clark Centre,,216.0,0.0,8,<5
2020-09-21,Residence Saint-Louis,,198.0,0.0,9,<5
2020-09-21,Sherwood Court Long Term Care Centre,,96.0,0.0,0,<5
2020-09-21,St. Patrick's Home,,288.0,0.0,<5,<5
2020-09-21,The Perley and Rideau Veterans' Health Centre,,450.0,<5,12,<5
2020-09-21,The Pines,,160.0,0.0,0,<5
2020-09-21,The Village at University Gates,,192.0,0.0,0,0.0
2020-09-21,The Village of Winston Park,,95.0,0.0,0,<5
2020-09-21,Villa Colombo Seniors Centre (Vaughan),,160.0,<5,21,<5
2020-09-21,Villa Forum,,160.0,<5,10,<5
2020-09-21,Woodhall Park Care Community,,147.0,0.0,0,<5
2020-09-21,Yee Hong Centre - Markham,,200.0,<5,0,<5
2020-09-22,Centre d'Accueil Champlain,,160.0,0.0,0,<5
2020-09-22,Deer Park Villa,,40.0,0.0,0,<5
2020-09-22,Extendicare Laurier Manor,,242.0,12.0,25,6.0
2020-09-22,Extendicare Oshawa,,175.0,0.0,0,<5
2020-09-22,Extendicare West End Villa,,242.0,37.0,11,21.0
2020-09-22,F. J. Davey Home,,374.0,0.0,0,<5
2020-09-22,Fairhaven,,256.0,0.0,0,<5
2020-09-22,Fairview Nursing Home,,108.0,<5,0,<5
2020-09-22,Faith Manor Nursing Home,,120.0,0.0,<5,<5
2020-09-22,Fieldstone Commons Care Community,,224.0,0.0,0,<5
2020-09-22,Garry J. Armstrong Home,,180.0,<5,0,<5
2020-09-22,Hawthorn Woods Care Community,,160.0,0.0,0,<5
2020-09-22,Hillel Lodge,,121.0,<5,0,5.0
2020-09-22,Humber Valley Terrace,,158.0,0.0,36,<5
2020-09-22,Lanark Heights Long Term Care Centre,,160.0,0.0,0,<5
2020-09-22,Madonna Care Community,,160.0,0.0,46,<5
2020-09-22,Malton Village Long Term Care Centre,,160.0,0.0,<5,0.0
2020-09-22,Maple Grove Care Community,,160.0,0.0,<5,<5
2020-09-22,Peter D. Clark Centre,,216.0,0.0,8,<5
2020-09-22,Residence Saint-Louis,,198.0,<5,9,<5
2020-09-22,Sherwood Court Long Term Care Centre,,96.0,0.0,0,<5
2020-09-22,St. Patrick's Home,,288.0,0.0,<5,<5
2020-09-22,Tall Pines Long Term Care Centre,,160.0,0.0,0,0.0
2020-09-22,The Perley and Rideau Veterans' Health Centre,,450.0,0.0,12,<5
2020-09-22,The Pines,,160.0,0.0,0,<5
2020-09-22,The Village at University Gates,,192.0,0.0,0,0.0
2020-09-22,The Village of Winston Park,,95.0,0.0,0,<5
2020-09-22,Villa Colombo Seniors Centre (Vaughan),,160.0,<5,21,<5
2020-09-22,Villa Forum,,160.0,<5,10,<5
2020-09-22,Woodhall Park Care Community,,147.0,0.0,0,<5
2020-09-22,Yee Hong Centre - Markham,,200.0,<5,0,<5
2020-09-23,Centre d'Accueil Champlain,,160.0,0.0,0,<5
2020-09-23,Deer Park Villa,,40.0,0.0,0,<5
2020-09-23,Extendicare Laurier Manor,,242.0,8.0,25,6.0
2020-09-23,Extendicare New Orchard Lodge,,111.0,<5,0,<5
2020-09-23,Extendicare Oshawa,,175.0,0.0,0,<5
2020-09-23,Extendicare West End Villa,,242.0,38.0,11,22.0
2020-09-23,F. J. Davey Home,,374.0,0.0,0,<5
2020-09-23,Fairhaven,,256.0,0.0,0,<5
2020-09-23,Fairview Nursing Home,,108.0,<5,0,<5
2020-09-23,Faith Manor Nursing Home,,120.0,0.0,<5,<5
2020-09-23,Fieldstone Commons Care Community,,224.0,0.0,0,<5
2020-09-23,Garry J. Armstrong Home,,180.0,<5,0,<5
2020-09-23,Hawthorn Woods Care Community,,160.0,0.0,0,<5
2020-09-23,Hillel Lodge,,121.0,<5,0,<5
2020-09-23,Humber Valley Terrace,,158.0,0.0,36,<5
2020-09-23,Lanark Heights Long Term Care Centre,,160.0,0.0,0,<5
2020-09-23,Madonna Care Community,,160.0,0.0,46,<5
2020-09-23,Malton Village Long Term Care Centre,,160.0,0.0,<5,0.0
2020-09-23,Maple Grove Care Community,,160.0,0.0,<5,<5
2020-09-23,Norwood Nursing Home,,60.0,<5,0,0.0
2020-09-23,Peter D. Clark Centre,,216.0,0.0,8,<5
2020-09-23,Residence Saint-Louis,,198.0,<5,9,<5
2020-09-23,Sherwood Court Long Term Care Centre,,96.0,0.0,0,<5
2020-09-23,St. Patrick's Home,,288.0,0.0,<5,<5
2020-09-23,Tall Pines Long Term Care Centre,,160.0,0.0,0,0.0
2020-09-23,The Perley and Rideau Veterans' Health Centre,,450.0,0.0,12,<5
2020-09-23,The Pines,,160.0,0.0,0,<5
2020-09-23,The Village at University Gates,,192.0,0.0,0,0.0
2020-09-23,The Village of Winston Park,,95.0,0.0,0,<5
2020-09-23,Villa Colombo Seniors Centre (Vaughan),,160.0,<5,21,<5
2020-09-23,Villa Forum,,160.0,<5,10,<5
2020-09-23,Woodhall Park Care Community,,147.0,0.0,0,<5
2020-09-23,Yee Hong Centre - Markham,,200.0,5.0,<5,<5
2020-09-24,Centre d'Accueil Champlain,,160.0,0.0,0,<5
2020-09-24,Deer Park Villa,,40.0,0.0,0,<5
2020-09-24,Extendicare Laurier Manor,,242.0,9.0,25,<5
2020-09-24,Extendicare New Orchard Lodge,,111.0,<5,0,<5
2020-09-24,Extendicare Oshawa,,175.0,0.0,0,<5
2020-09-24,Extendicare West End Villa,,242.0,39.0,11,26.0
2020-09-24,F. J. Davey Home,,374.0,0.0,0,<5
2020-09-24,Fairhaven,,256.0,0.0,0,<5
2020-09-24,Fairview Nursing Home,,108.0,6.0,0,<5
2020-09-24,Faith Manor Nursing Home,,120.0,<5,<5,<5
2020-09-24,Fieldstone Commons Care Community,,224.0,0.0,0,<5
2020-09-24,Garry J. Armstrong Home,,180.0,<5,0,<5
2020-09-24,Hawthorn Woods Care Community,,160.0,0.0,0,<5
2020-09-24,Hillel Lodge,,121.0,<5,0,<5
2020-09-24,Humber Valley Terrace,,158.0,0.0,36,<5
2020-09-24,Lanark Heights Long Term Care Centre,,160.0,0.0,0,<5
2020-09-24,Madonna Care Community,,160.0,0.0,46,<5
2020-09-24,Malton Village Long Term Care Centre,,160.0,0.0,<5,0.0
2020-09-24,Maple Grove Care Community,,160.0,0.0,<5,<5
2020-09-24,Muskoka Shores Care Community,,207.0,0.0,0,<5
2020-09-24,Norwood Nursing Home,,60.0,<5,0,0.0
2020-09-24,Peter D. Clark Centre,,216.0,0.0,8,<5
2020-09-24,Residence Saint-Louis,,198.0,<5,9,<5
2020-09-24,Sherwood Court Long Term Care Centre,,96.0,0.0,0,<5
2020-09-24,St. Patrick's Home,,288.0,0.0,<5,<5
2020-09-24,Tall Pines Long Term Care Centre,,160.0,0.0,0,0.0
2020-09-24,The Pines,,160.0,0.0,0,<5
2020-09-24,The Village of Winston Park,,95.0,0.0,0,<5
2020-09-24,Villa Colombo Seniors Centre (Vaughan),,160.0,0.0,21,0.0
2020-09-24,Villa Forum,,160.0,<5,10,<5
2020-09-24,Woodhall Park Care Community,,147.0,0.0,0,<5
2020-09-24,Yee Hong Centre - Markham,,200.0,5.0,<5,<5
2020-09-25,Centre d'Accueil Champlain,,160.0,0.0,0,<5
2020-09-25,Country Terrace,,120.0,<5,0,<5
2020-09-25,Deer Park Villa,,40.0,0.0,0,<5
2020-09-25,Extendicare Laurier Manor,,242.0,7.0,25,<5
2020-09-25,Extendicare New Orchard Lodge,,111.0,<5,0,<5
2020-09-25,Extendicare Oshawa,,175.0,0.0,0,<5
2020-09-25,Extendicare West End Villa,,242.0,25.0,12,30.0
2020-09-25,F. J. Davey Home,,374.0,0.0,0,<5
2020-09-25,Fairhaven,,256.0,0.0,0,<5
2020-09-25,Fairview Nursing Home,,108.0,6.0,0,<5
2020-09-25,Faith Manor Nursing Home,,120.0,<5,<5,<5
2020-09-25,Fieldstone Commons Care Community,,224.0,0.0,0,<5
2020-09-25,Garry J. Armstrong Home,,180.0,<5,0,<5
2020-09-25,Hawthorn Woods Care Community,,160.0,0.0,0,<5
2020-09-25,Hillel Lodge,,121.0,<5,0,<5
2020-09-25,Humber Valley Terrace,,158.0,0.0,36,<5
2020-09-25,Lanark Heights Long Term Care Centre,,160.0,0.0,0,<5
2020-09-25,Malton Village Long Term Care Centre,,160.0,0.0,<5,0.0
2020-09-25,Maple Grove Care Community,,160.0,0.0,<5,<5
2020-09-25,Muskoka Shores Care Community,,207.0,0.0,0,<5
2020-09-25,Norwood Nursing Home,,60.0,12.0,0,<5
2020-09-25,Peter D. Clark Centre,,216.0,0.0,8,<5
2020-09-25,Residence Saint-Louis,,198.0,<5,9,<5
2020-09-25,Sherwood Court Long Term Care Centre,,96.0,0.0,0,<5
2020-09-25,St. Patrick's Home,,288.0,0.0,<5,<5
2020-09-25,Tall Pines Long Term Care Centre,,160.0,0.0,0,0.0
2020-09-25,The Perley and Rideau Veterans' Health Centre,,450.0,0.0,12,<5
2020-09-25,The Pines,,160.0,0.0,0,<5
2020-09-25,The Village of Winston Park,,95.0,0.0,0,<5
2020-09-25,Villa Colombo Seniors Centre (Vaughan),,160.0,0.0,21,0.0
2020-09-25,Villa Forum,,160.0,<5,10,<5
2020-09-25,Woodhall Park Care Community,,147.0,0.0,0,<5
2020-09-25,Yee Hong Centre - Markham,,200.0,5.0,<5,<5
2020-09-26,Cawthra Gardens,,192.0,0.0,0,<5
2020-09-26,Centre d'Accueil Champlain,,160.0,0.0,0,<5
2020-09-26,Country Terrace,,120.0,<5,0,<5
2020-09-26,Deer Park Villa,,40.0,0.0,0,<5
2020-09-26,Errinrung Long Term Care Home,,60.0,0.0,0,<5
2020-09-26,Extendicare Laurier Manor,,242.0,<5,25,<5
2020-09-26,Extendicare New Orchard Lodge,,111.0,<5,0,<5
2020-09-26,Extendicare Oshawa,,175.0,0.0,0,<5
2020-09-26,Extendicare West End Villa,,242.0,27.0,12,37.0
2020-09-26,F. J. Davey Home,,374.0,0.0,0,<5
2020-09-26,Fairhaven,,256.0,0.0,0,<5
2020-09-26,Fairview Nursing Home,,108.0,6.0,0,<5
2020-09-26,Faith Manor Nursing Home,,120.0,<5,<5,<5
2020-09-26,Fieldstone Commons Care Community,,224.0,0.0,0,<5
2020-09-26,Garry J. Armstrong Home,,180.0,<5,0,<5
2020-09-26,Hawthorn Woods Care Community,,160.0,0.0,0,<5
2020-09-26,Hillel Lodge,,121.0,<5,0,<5
2020-09-26,Humber Valley Terrace,,158.0,0.0,36,<5
2020-09-26,Lanark Heights Long Term Care Centre,,160.0,0.0,0,<5
2020-09-26,Malton Village Long Term Care Centre,,160.0,0.0,<5,0.0
2020-09-26,Maple Grove Care Community,,160.0,0.0,<5,<5
2020-09-26,Meadow Park (London),,126.0,0.0,<5,<5
2020-09-26,Millennium Trail Manor,,160.0,<5,0,0.0
2020-09-26,Muskoka Shores Care Community,,207.0,0.0,0,<5
2020-09-26,Norwood Nursing Home,,60.0,12.0,0,<5
2020-09-26,peopleCare Oakcrossing London,,160.0,0.0,0,<5
2020-09-26,Peter D. Clark Centre,,216.0,0.0,8,<5
2020-09-26,Residence Saint-Louis,,198.0,<5,9,<5
2020-09-26,Sherwood Court Long Term Care Centre,,96.0,0.0,0,<5
2020-09-26,St. Patrick's Home,,288.0,0.0,<5,<5
2020-09-26,Streetsville Care Community,,118.0,0.0,0,<5
2020-09-26,Tall Pines Long Term Care Centre,,160.0,0.0,0,0.0
2020-09-26,The Perley and Rideau Veterans' Health Centre,,450.0,0.0,12,<5
2020-09-26,The Pines,,160.0,0.0,0,<5
2020-09-26,The Village of Sandalwood Park,,120.0,0.0,0,<5
2020-09-26,The Village of Winston Park,,95.0,0.0,0,<5
2020-09-26,Villa Colombo Seniors Centre (Vaughan),,160.0,0.0,21,0.0
2020-09-26,Villa Forum,,160.0,<5,10,<5
2020-09-26,Woodhall Park Care Community,,147.0,0.0,0,<5
2020-09-26,Yee Hong Centre - Markham,,200.0,5.0,<5,<5
2020-09-27,Billings Court Manor,,160.0,0.0,<5,0.0
2020-09-27,Cawthra Gardens,,192.0,0.0,0,<5
2020-09-27,Centre d'Accueil Champlain,,160.0,0.0,0,<5
2020-09-27,Country Terrace,,120.0,<5,0,<5
2020-09-27,Creek Way Village,,144.0,0.0,0,<5
2020-09-27,Deer Park Villa,,40.0,0.0,0,<5
2020-09-27,Errinrung Long Term Care Home,,60.0,0.0,0,<5
2020-09-27,Extendicare Laurier Manor,,242.0,<5,25,<5
2020-09-27,Extendicare Medex,,193.0,0.0,0,<5
2020-09-27,Extendicare New Orchard Lodge,,111.0,<5,0,<5
2020-09-27,Extendicare Oshawa,,175.0,0.0,0,<5
2020-09-27,Extendicare West End Villa,,242.0,26.0,13,38.0
2020-09-27,F. J. Davey Home,,374.0,0.0,0,<5
2020-09-27,Fairhaven,,256.0,0.0,0,<5
2020-09-27,Fairview Nursing Home,,108.0,6.0,0,<5
2020-09-27,Faith Manor Nursing Home,,120.0,<5,<5,<5
2020-09-27,Fieldstone Commons Care Community,,224.0,0.0,0,<5
2020-09-27,Garry J. Armstrong Home,,180.0,<5,0,<5
2020-09-27,Hawthorn Woods Care Community,,160.0,0.0,0,<5
2020-09-27,Hillel Lodge,,121.0,<5,0,<5
2020-09-27,Humber Valley Terrace,,158.0,0.0,36,<5
2020-09-27,IOOF Seniors Home,,182.0,0.0,0,<5
2020-09-27,Lanark Heights Long Term Care Centre,,160.0,0.0,0,<5
2020-09-27,Malton Village Long Term Care Centre,,160.0,0.0,<5,0.0
2020-09-27,Maple Grove Care Community,,160.0,0.0,<5,<5
2020-09-27,Meadow Park (London),,126.0,0.0,<5,<5
2020-09-27,Millennium Trail Manor,,160.0,<5,0,0.0
2020-09-27,Muskoka Shores Care Community,,207.0,0.0,0,<5
2020-09-27,Norwood Nursing Home,,60.0,18.0,0,6.0
2020-09-27,peopleCare Oakcrossing London,,160.0,0.0,0,<5
2020-09-27,Peter D. Clark Centre,,216.0,0.0,8,<5
2020-09-27,Residence Saint-Louis,,198.0,<5,9,<5
2020-09-27,Sherwood Court Long Term Care Centre,,96.0,0.0,0,<5
2020-09-27,St. Patrick's Home,,288.0,0.0,<5,<5
2020-09-27,Streetsville Care Community,,118.0,0.0,0,<5
2020-09-27,Tall Pines Long Term Care Centre,,160.0,0.0,0,0.0
2020-09-27,The Perley and Rideau Veterans' Health Centre,,450.0,0.0,12,<5
2020-09-27,The Pines,,160.0,0.0,0,<5
2020-09-27,The Village of Sandalwood Park,,120.0,0.0,0,<5
2020-09-27,The Village of Winston Park,,95.0,0.0,0,<5
2020-09-27,Villa Colombo Seniors Centre (Vaughan),,160.0,0.0,21,0.0
2020-09-27,Villa Forum,,160.0,<5,10,<5
2020-09-27,Woodhall Park Care Community,,147.0,0.0,0,<5
2020-09-27,Yee Hong Centre - Markham,,200.0,5.0,<5,<5
2020-09-28,Billings Court Manor,,160.0,0.0,<5,0.0
2020-09-28,Cawthra Gardens,,192.0,0.0,0,<5
2020-09-28,Centre d'Accueil Champlain,,160.0,0.0,0,7.0
2020-09-28,Country Terrace,,120.0,<5,0,<5
2020-09-28,Creek Way Village,,144.0,0.0,0,<5
2020-09-28,Deer Park Villa,,40.0,0.0,0,<5
2020-09-28,Errinrung Long Term Care Home,,60.0,0.0,0,<5
2020-09-28,Extendicare Laurier Manor,,242.0,<5,25,<5
2020-09-28,Extendicare Medex,,193.0,0.0,0,<5
2020-09-28,Extendicare New Orchard Lodge,,111.0,<5,0,<5
2020-09-28,Extendicare Oshawa,,175.0,0.0,0,<5
2020-09-28,Extendicare Starwood,,192.0,0.0,0,<5
2020-09-28,Extendicare West End Villa,,242.0,24.0,15,36.0
2020-09-28,F. J. Davey Home,,374.0,0.0,0,<5
2020-09-28,Fairhaven,,256.0,0.0,0,<5
2020-09-28,Fairview Nursing Home,,108.0,22.0,<5,7.0
2020-09-28,Faith Manor Nursing Home,,120.0,<5,<5,<5
2020-09-28,Fieldstone Commons Care Community,,224.0,0.0,0,<5
2020-09-28,Garry J. Armstrong Home,,180.0,0.0,0,<5
2020-09-28,Hillel Lodge,,121.0,<5,0,<5
2020-09-28,Humber Valley Terrace,,158.0,0.0,36,<5
2020-09-28,IOOF Seniors Home,,182.0,0.0,0,<5
2020-09-28,Mackenzie Health Long Term Care Facility,,168.0,0.0,0,<5
2020-09-28,Malton Village Long Term Care Centre,,160.0,0.0,<5,0.0
2020-09-28,Maple Grove Care Community,,160.0,0.0,<5,<5
2020-09-28,Meadow Park (London),,126.0,0.0,<5,<5
2020-09-28,Millennium Trail Manor,,160.0,<5,0,0.0
2020-09-28,Muskoka Shores Care Community,,207.0,0.0,0,<5
2020-09-28,Norwood Nursing Home,,60.0,18.0,0,6.0
2020-09-28,peopleCare Oakcrossing London,,160.0,0.0,0,<5
2020-09-28,Peter D. Clark Centre,,216.0,0.0,8,<5
