ï»¿Report_Data_Extracted,LTC_Home,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases
2020-07-31,The Village of Riverside Glen,Guelph,192.0,0.0,0.0,0.0
2020-07-31,Trillium Court,Kincardine,40.0,0.0,0.0,0.0
2020-07-31,Villa Colombo Homes for the Aged,Toronto,391.0,<5,33.0,<5
2020-07-31,Villa Leonardo Gambin,Woodbridge,168.0,0.0,12.0,<5
2020-08-01,Carleton Lodge,Nepean,161.0,0.0,0.0,<5
2020-08-01,Cawthra Gardens,Mississauga,192.0,<5,0.0,0.0
2020-08-01,Columbia Forest,Waterloo,156.0,0.0,0.0,<5
2020-08-01,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,<5
2020-08-01,Extendicare Falconbridge,Sudbury,234.0,0.0,0.0,<5
2020-08-01,Foyer Des Pionniers,Hearst,67.0,0.0,0.0,<5
2020-08-01,Garden City Manor,St. Catharines,200.0,<5,<5,<5
2020-08-01,Hawthorn Woods Care Community,Brampton,160.0,0.0,0.0,<5
2020-08-01,Nisbet Lodge,Toronto,103.0,<5,7.0,9.0
2020-08-01,Pioneer Manor,Sudbury,433.0,0.0,0.0,<5
2020-08-01,R. H. Lawson Eventide Home,Niagara Falls,101.0,<5,0.0,<5
2020-08-01,ReachView Village,Uxbridge,100.0,0.0,17.0,<5
2020-08-01,Rosebridge Manor,Jasper,78.0,0.0,0.0,0.0
2020-08-01,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-08-01,St. Patrick's Home,Ottawa,288.0,0.0,<5,<5
2020-08-01,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-01,The Village of Riverside Glen,Guelph,192.0,0.0,0.0,0.0
2020-08-01,Trillium Court,Kincardine,40.0,0.0,0.0,0.0
2020-08-01,Villa Colombo Homes for the Aged,Toronto,391.0,<5,33.0,<5
2020-08-01,Villa Leonardo Gambin,Woodbridge,168.0,0.0,12.0,<5
2020-08-02,Bloomington Cove Care Community,Stouffville,113.0,0.0,0.0,<5
2020-08-02,Carleton Lodge,Nepean,161.0,0.0,0.0,<5
2020-08-02,Cawthra Gardens,Mississauga,192.0,<5,0.0,0.0
2020-08-02,Columbia Forest,Waterloo,156.0,0.0,0.0,<5
2020-08-02,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-08-02,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,<5
2020-08-02,Extendicare Falconbridge,Sudbury,234.0,0.0,0.0,<5
2020-08-02,Foyer Des Pionniers,Hearst,67.0,0.0,0.0,<5
2020-08-02,Garden City Manor,St. Catharines,200.0,<5,<5,<5
2020-08-02,Hawthorn Woods Care Community,Brampton,160.0,0.0,0.0,<5
2020-08-02,Helen Henderson Nursing Home,Amherstview,104.0,0.0,0.0,<5
2020-08-02,Nisbet Lodge,Toronto,103.0,<5,7.0,9.0
2020-08-02,Pioneer Manor,Sudbury,433.0,0.0,0.0,<5
2020-08-02,R. H. Lawson Eventide Home,Niagara Falls,101.0,<5,0.0,<5
2020-08-02,ReachView Village,Uxbridge,100.0,0.0,17.0,<5
2020-08-02,Rosebridge Manor,Jasper,78.0,0.0,0.0,0.0
2020-08-02,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-08-02,St. Patrick's Home,Ottawa,288.0,<5,<5,<5
2020-08-02,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-02,The Village of Riverside Glen,Guelph,192.0,0.0,0.0,0.0
2020-08-02,Trillium Court,Kincardine,40.0,0.0,0.0,0.0
2020-08-02,Villa Colombo Homes for the Aged,Toronto,391.0,<5,33.0,<5
2020-08-02,Villa Leonardo Gambin,Woodbridge,168.0,0.0,12.0,<5
2020-08-03,Bloomington Cove Care Community,Stouffville,113.0,0.0,0.0,<5
2020-08-03,Carleton Lodge,Nepean,161.0,0.0,0.0,<5
2020-08-03,Cawthra Gardens,Mississauga,192.0,<5,0.0,0.0
2020-08-03,Columbia Forest,Waterloo,156.0,0.0,0.0,<5
2020-08-03,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-08-03,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,<5
2020-08-03,Extendicare Falconbridge,Sudbury,234.0,0.0,0.0,<5
2020-08-03,Foyer Des Pionniers,Hearst,67.0,0.0,0.0,<5
2020-08-03,Garden City Manor,St. Catharines,200.0,<5,<5,<5
2020-08-03,Hawthorn Woods Care Community,Brampton,160.0,0.0,0.0,<5
2020-08-03,Helen Henderson Nursing Home,Amherstview,104.0,0.0,0.0,<5
2020-08-03,Nisbet Lodge,Toronto,103.0,<5,7.0,9.0
2020-08-03,Pioneer Manor,Sudbury,433.0,0.0,0.0,<5
2020-08-03,R. H. Lawson Eventide Home,Niagara Falls,101.0,<5,0.0,<5
2020-08-03,ReachView Village,Uxbridge,100.0,0.0,17.0,<5
2020-08-03,Rosebridge Manor,Jasper,78.0,0.0,0.0,0.0
2020-08-03,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-08-03,St. Patrick's Home,Ottawa,288.0,<5,<5,<5
2020-08-03,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-03,The Village of Riverside Glen,Guelph,192.0,0.0,0.0,0.0
2020-08-03,Trillium Court,Kincardine,40.0,0.0,0.0,0.0
2020-08-03,Villa Colombo Homes for the Aged,Toronto,391.0,<5,33.0,<5
2020-08-03,Villa Leonardo Gambin,Woodbridge,168.0,0.0,12.0,<5
2020-08-04,Bloomington Cove Care Community,Stouffville,113.0,0.0,0.0,<5
2020-08-04,Carleton Lodge,Nepean,161.0,0.0,0.0,<5
2020-08-04,Cawthra Gardens,Mississauga,192.0,<5,0.0,0.0
2020-08-04,Columbia Forest,Waterloo,156.0,0.0,0.0,<5
2020-08-04,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-08-04,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,<5
2020-08-04,Extendicare Falconbridge,Sudbury,234.0,0.0,0.0,<5
2020-08-04,Foyer Des Pionniers,Hearst,67.0,0.0,0.0,<5
2020-08-04,Garden City Manor,St. Catharines,200.0,<5,<5,<5
2020-08-04,Hawthorn Woods Care Community,Brampton,160.0,0.0,0.0,<5
2020-08-04,Helen Henderson Nursing Home,Amherstview,104.0,0.0,0.0,<5
2020-08-04,Maxville Manor,Maxville,122.0,<5,0.0,0.0
2020-08-04,Nisbet Lodge,Toronto,103.0,<5,7.0,9.0
2020-08-04,Pioneer Manor,Sudbury,433.0,0.0,0.0,<5
2020-08-04,R. H. Lawson Eventide Home,Niagara Falls,101.0,<5,0.0,<5
2020-08-04,ReachView Village,Uxbridge,100.0,0.0,17.0,<5
2020-08-04,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-08-04,St. Patrick's Home,Ottawa,288.0,<5,<5,<5
2020-08-04,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-04,The Village of Riverside Glen,Guelph,192.0,0.0,0.0,0.0
2020-08-04,Trillium Court,Kincardine,40.0,0.0,0.0,0.0
2020-08-04,Villa Colombo Homes for the Aged,Toronto,391.0,<5,33.0,<5
2020-08-04,Villa Leonardo Gambin,Woodbridge,168.0,0.0,12.0,<5
2020-08-05,Bloomington Cove Care Community,Stouffville,113.0,0.0,0.0,<5
2020-08-05,Carleton Lodge,Nepean,161.0,0.0,0.0,<5
2020-08-05,Castleview Wychwood Towers,Toronto,456.0,0.0,<5,<5
2020-08-05,Cawthra Gardens,Mississauga,192.0,<5,0.0,0.0
2020-08-05,Columbia Forest,Waterloo,156.0,0.0,0.0,0.0
2020-08-05,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-08-05,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,<5
2020-08-05,Extendicare Falconbridge,Sudbury,234.0,0.0,0.0,<5
2020-08-05,Foyer Des Pionniers,Hearst,67.0,0.0,0.0,<5
2020-08-05,Garden City Manor,St. Catharines,200.0,<5,<5,<5
2020-08-05,Hawthorn Woods Care Community,Brampton,160.0,0.0,0.0,<5
2020-08-05,Maxville Manor,Maxville,122.0,<5,0.0,0.0
2020-08-05,Nisbet Lodge,Toronto,103.0,<5,7.0,9.0
2020-08-05,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,0.0
2020-08-05,Pioneer Manor,Sudbury,433.0,0.0,0.0,<5
2020-08-05,R. H. Lawson Eventide Home,Niagara Falls,101.0,<5,0.0,<5
2020-08-05,ReachView Village,Uxbridge,100.0,0.0,17.0,<5
2020-08-05,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-08-05,St. Patrick's Home,Ottawa,288.0,<5,<5,<5
2020-08-05,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-05,Trillium Court,Kincardine,40.0,0.0,0.0,0.0
2020-08-05,Villa Colombo Homes for the Aged,Toronto,391.0,<5,33.0,<5
2020-08-05,Villa Leonardo Gambin,Woodbridge,168.0,0.0,12.0,<5
2020-08-06,Bloomington Cove Care Community,Stouffville,113.0,0.0,0.0,<5
2020-08-06,Carleton Lodge,Nepean,161.0,0.0,0.0,<5
2020-08-06,Castleview Wychwood Towers,Toronto,456.0,0.0,<5,<5
2020-08-06,Cawthra Gardens,Mississauga,192.0,<5,0.0,0.0
2020-08-06,Columbia Forest,Waterloo,156.0,0.0,0.0,0.0
2020-08-06,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-08-06,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,<5
2020-08-06,Extendicare Falconbridge,Sudbury,234.0,0.0,0.0,<5
2020-08-06,Foyer Des Pionniers,Hearst,67.0,0.0,0.0,<5
2020-08-06,Garden City Manor,St. Catharines,200.0,<5,<5,<5
2020-08-06,Hawthorn Woods Care Community,Brampton,160.0,0.0,0.0,<5
2020-08-06,Maxville Manor,Maxville,122.0,<5,0.0,0.0
2020-08-06,Nisbet Lodge,Toronto,103.0,<5,7.0,9.0
2020-08-06,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,0.0
2020-08-06,Pioneer Manor,Sudbury,433.0,0.0,0.0,<5
2020-08-06,R. H. Lawson Eventide Home,Niagara Falls,101.0,<5,0.0,<5
2020-08-06,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-08-06,St. Patrick's Home,Ottawa,288.0,0.0,<5,<5
2020-08-06,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-06,Trillium Court,Kincardine,40.0,0.0,0.0,0.0
2020-08-06,Villa Colombo Homes for the Aged,Toronto,391.0,<5,33.0,<5
2020-08-06,Villa Leonardo Gambin,Woodbridge,168.0,0.0,12.0,<5
2020-08-07,Bloomington Cove Care Community,Stouffville,113.0,0.0,0.0,<5
2020-08-07,Carleton Lodge,Nepean,161.0,0.0,0.0,<5
2020-08-07,Castleview Wychwood Towers,Toronto,456.0,0.0,<5,<5
2020-08-07,Cawthra Gardens,Mississauga,192.0,<5,0.0,0.0
2020-08-07,Columbia Forest,Waterloo,156.0,0.0,0.0,0.0
2020-08-07,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-08-07,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,<5
2020-08-07,Foyer Des Pionniers,Hearst,67.0,0.0,0.0,<5
2020-08-07,Garden City Manor,St. Catharines,200.0,<5,<5,<5
2020-08-07,Hawthorn Woods Care Community,Brampton,160.0,0.0,0.0,<5
2020-08-07,Kipling Acres,Etobicoke,337.0,0.0,16.0,<5
2020-08-07,Maxville Manor,Maxville,122.0,<5,0.0,0.0
2020-08-07,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,0.0
2020-08-07,Pioneer Manor,Sudbury,433.0,0.0,0.0,<5
2020-08-07,R. H. Lawson Eventide Home,Niagara Falls,101.0,<5,0.0,<5
2020-08-07,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-08-07,St. Patrick's Home,Ottawa,288.0,0.0,<5,<5
2020-08-07,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-07,Trillium Court,Kincardine,40.0,0.0,0.0,0.0
2020-08-07,Villa Colombo Homes for the Aged,Toronto,391.0,<5,33.0,<5
2020-08-08,Bloomington Cove Care Community,Stouffville,113.0,0.0,0.0,<5
2020-08-08,Carleton Lodge,Nepean,161.0,0.0,0.0,<5
2020-08-08,Castleview Wychwood Towers,Toronto,456.0,0.0,<5,<5
2020-08-08,Cawthra Gardens,Mississauga,192.0,0.0,0.0,0.0
2020-08-08,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-08-08,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,<5
2020-08-08,Foyer Des Pionniers,Hearst,67.0,0.0,0.0,<5
2020-08-08,Garden City Manor,St. Catharines,200.0,<5,<5,<5
2020-08-08,Kipling Acres,Etobicoke,337.0,0.0,16.0,<5
2020-08-08,Maxville Manor,Maxville,122.0,0.0,0.0,0.0
2020-08-08,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,0.0
2020-08-08,Pioneer Manor,Sudbury,433.0,0.0,0.0,<5
2020-08-08,R. H. Lawson Eventide Home,Niagara Falls,101.0,<5,0.0,<5
2020-08-08,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-08-08,St. Patrick's Home,Ottawa,288.0,0.0,<5,<5
2020-08-08,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-08,The Village of Erin Meadows,Mississauga,180.0,0.0,20.0,0.0
2020-08-08,Trillium Court,Kincardine,40.0,0.0,0.0,0.0
2020-08-09,Bloomington Cove Care Community,Stouffville,113.0,0.0,0.0,<5
2020-08-09,Carleton Lodge,Nepean,161.0,0.0,0.0,<5
2020-08-09,Castleview Wychwood Towers,Toronto,456.0,0.0,<5,<5
2020-08-09,Cawthra Gardens,Mississauga,192.0,0.0,0.0,0.0
2020-08-09,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-08-09,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,<5
2020-08-09,Foyer Des Pionniers,Hearst,67.0,0.0,0.0,<5
2020-08-09,Garden City Manor,St. Catharines,200.0,<5,<5,<5
2020-08-09,Kipling Acres,Etobicoke,337.0,0.0,16.0,<5
2020-08-09,Maxville Manor,Maxville,122.0,0.0,0.0,0.0
2020-08-09,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,0.0
2020-08-09,Pioneer Manor,Sudbury,433.0,0.0,0.0,<5
2020-08-09,R. H. Lawson Eventide Home,Niagara Falls,101.0,<5,0.0,<5
2020-08-09,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-08-09,St. Patrick's Home,Ottawa,288.0,0.0,<5,<5
2020-08-09,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-09,The Village of Erin Meadows,Mississauga,180.0,0.0,20.0,0.0
2020-08-09,Trillium Court,Kincardine,40.0,0.0,0.0,0.0
2020-08-10,Bloomington Cove Care Community,Stouffville,113.0,0.0,0.0,<5
2020-08-10,Carleton Lodge,Nepean,161.0,0.0,0.0,<5
2020-08-10,Castleview Wychwood Towers,Toronto,456.0,0.0,<5,<5
2020-08-10,Cawthra Gardens,Mississauga,192.0,0.0,0.0,0.0
2020-08-10,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-08-10,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,<5
2020-08-10,Foyer Des Pionniers,Hearst,67.0,0.0,0.0,<5
2020-08-10,Garden City Manor,St. Catharines,200.0,<5,<5,5.0
2020-08-10,Kipling Acres,Etobicoke,337.0,0.0,16.0,<5
2020-08-10,Maxville Manor,Maxville,122.0,0.0,0.0,0.0
2020-08-10,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,0.0
2020-08-10,Pioneer Manor,Sudbury,433.0,0.0,0.0,<5
2020-08-10,R. H. Lawson Eventide Home,Niagara Falls,101.0,<5,0.0,<5
2020-08-10,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-08-10,St. Patrick's Home,Ottawa,288.0,0.0,<5,<5
2020-08-10,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-10,The Village of Erin Meadows,Mississauga,180.0,0.0,20.0,0.0
2020-08-10,The Village of Sandalwood Park,Brampton,120.0,0.0,0.0,<5
2020-08-11,Carleton Lodge,Nepean,161.0,0.0,0.0,<5
2020-08-11,Castleview Wychwood Towers,Toronto,456.0,0.0,<5,<5
2020-08-11,Cawthra Gardens,Mississauga,192.0,0.0,0.0,0.0
2020-08-11,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-08-11,Foyer Des Pionniers,Hearst,67.0,0.0,0.0,<5
2020-08-11,Garden City Manor,St. Catharines,200.0,<5,<5,5.0
2020-08-11,Kipling Acres,Etobicoke,337.0,0.0,16.0,<5
2020-08-11,Maxville Manor,Maxville,122.0,0.0,0.0,0.0
2020-08-11,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,0.0
2020-08-11,R. H. Lawson Eventide Home,Niagara Falls,101.0,<5,0.0,<5
2020-08-11,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-08-11,St. Patrick's Home,Ottawa,288.0,0.0,<5,<5
2020-08-11,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-11,The Village of Erin Meadows,Mississauga,180.0,0.0,20.0,0.0
2020-08-11,The Village of Sandalwood Park,Brampton,120.0,0.0,0.0,<5
2020-08-11,Villa Marconi,Ottawa,128.0,0.0,0.0,<5
2020-08-12,Castleview Wychwood Towers,Toronto,456.0,0.0,<5,<5
2020-08-12,Cawthra Gardens,Mississauga,192.0,0.0,0.0,0.0
2020-08-12,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-08-12,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,0.0
2020-08-12,Garden City Manor,St. Catharines,200.0,<5,<5,5.0
2020-08-12,Kipling Acres,Etobicoke,337.0,0.0,16.0,<5
2020-08-12,Maxville Manor,Maxville,122.0,0.0,0.0,0.0
2020-08-12,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,0.0
2020-08-12,R. H. Lawson Eventide Home,Niagara Falls,101.0,<5,0.0,<5
2020-08-12,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-08-12,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-12,The Village of Erin Meadows,Mississauga,180.0,0.0,20.0,0.0
2020-08-12,The Village of Sandalwood Park,Brampton,120.0,0.0,0.0,<5
2020-08-12,Villa Marconi,Ottawa,128.0,0.0,0.0,<5
2020-08-13,Castleview Wychwood Towers,Toronto,456.0,0.0,<5,<5
2020-08-13,Cawthra Gardens,Mississauga,192.0,0.0,0.0,0.0
2020-08-13,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-08-13,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,0.0
2020-08-13,Garden City Manor,St. Catharines,200.0,0.0,<5,5.0
2020-08-13,Glen Hill Strathaven,Bowmanville,210.0,<5,0.0,0.0
2020-08-13,Kipling Acres,Etobicoke,337.0,0.0,16.0,<5
2020-08-13,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,0.0
2020-08-13,R. H. Lawson Eventide Home,Niagara Falls,101.0,<5,0.0,<5
2020-08-13,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-08-13,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-13,The Village of Erin Meadows,Mississauga,180.0,0.0,20.0,0.0
2020-08-13,The Village of Sandalwood Park,Brampton,120.0,0.0,0.0,<5
2020-08-13,Villa Marconi,Ottawa,128.0,0.0,0.0,<5
2020-08-14,Castleview Wychwood Towers,Toronto,456.0,0.0,<5,<5
2020-08-14,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-08-14,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,0.0
2020-08-14,Garden City Manor,St. Catharines,200.0,<5,<5,5.0
2020-08-14,Glen Hill Strathaven,Bowmanville,210.0,<5,0.0,0.0
2020-08-14,Kipling Acres,Etobicoke,337.0,0.0,16.0,<5
2020-08-14,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,0.0
2020-08-14,R. H. Lawson Eventide Home,Niagara Falls,101.0,<5,0.0,<5
2020-08-14,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-08-14,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-14,The Village of Erin Meadows,Mississauga,180.0,0.0,20.0,0.0
2020-08-14,The Village of Sandalwood Park,Brampton,120.0,0.0,0.0,<5
2020-08-14,Villa Marconi,Ottawa,128.0,0.0,0.0,<5
2020-08-15,Castleview Wychwood Towers,Toronto,456.0,0.0,<5,<5
2020-08-15,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-08-15,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,0.0
2020-08-15,Garden City Manor,St. Catharines,200.0,<5,<5,5.0
2020-08-15,Glen Hill Strathaven,Bowmanville,210.0,<5,0.0,0.0
2020-08-15,Kipling Acres,Etobicoke,337.0,0.0,16.0,<5
2020-08-15,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,0.0
2020-08-15,R. H. Lawson Eventide Home,Niagara Falls,101.0,<5,0.0,<5
2020-08-15,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-08-15,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-15,The Village of Erin Meadows,Mississauga,180.0,0.0,20.0,0.0
2020-08-15,The Village of Sandalwood Park,Brampton,120.0,0.0,0.0,<5
2020-08-15,Villa Marconi,Ottawa,128.0,0.0,0.0,<5
2020-08-16,Castleview Wychwood Towers,Toronto,456.0,0.0,<5,<5
2020-08-16,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-08-16,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,0.0
2020-08-16,Garden City Manor,St. Catharines,200.0,<5,<5,5.0
2020-08-16,Glen Hill Strathaven,Bowmanville,210.0,<5,0.0,0.0
2020-08-16,Kipling Acres,Etobicoke,337.0,0.0,16.0,<5
2020-08-16,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,0.0
2020-08-16,R. H. Lawson Eventide Home,Niagara Falls,101.0,<5,0.0,<5
2020-08-16,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-08-16,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-16,The Village of Erin Meadows,Mississauga,180.0,0.0,20.0,0.0
2020-08-16,The Village of Sandalwood Park,Brampton,120.0,0.0,0.0,<5
2020-08-16,Villa Marconi,Ottawa,128.0,0.0,0.0,<5
2020-08-17,Castleview Wychwood Towers,Toronto,456.0,0.0,<5,<5
2020-08-17,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-08-17,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,0.0
2020-08-17,Extendicare Brampton,Brampton,150.0,0.0,<5,<5
2020-08-17,Garden City Manor,St. Catharines,200.0,<5,<5,5.0
2020-08-17,Glen Hill Strathaven,Bowmanville,210.0,<5,0.0,0.0
2020-08-17,Kipling Acres,Etobicoke,337.0,0.0,16.0,<5
2020-08-17,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,0.0
2020-08-17,The Meadows of Dorchester,Niagara Falls,121.0,0.0,0.0,<5
2020-08-17,The Village of Erin Meadows,Mississauga,180.0,0.0,20.0,0.0
2020-08-17,The Village of Sandalwood Park,Brampton,120.0,0.0,0.0,<5
2020-08-17,Villa Marconi,Ottawa,128.0,0.0,0.0,<5
2020-08-18,Burton Manor,Brampton,128.0,0.0,12.0,<5
2020-08-18,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,0.0
2020-08-18,Extendicare Brampton,Brampton,150.0,0.0,<5,<5
2020-08-18,Garden City Manor,St. Catharines,200.0,<5,<5,5.0
2020-08-18,Glen Hill Strathaven,Bowmanville,210.0,<5,0.0,0.0
2020-08-18,Kipling Acres,Etobicoke,337.0,0.0,16.0,<5
2020-08-18,Millennium Trail Manor,Niagara Falls,160.0,0.0,0.0,<5
2020-08-18,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,0.0
2020-08-18,The Village of Erin Meadows,Mississauga,180.0,0.0,20.0,0.0
2020-08-18,The Village of Sandalwood Park,Brampton,120.0,0.0,0.0,<5
2020-08-19,Burton Manor,Brampton,128.0,0.0,12.0,<5
2020-08-19,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,0.0
2020-08-19,Extendicare Brampton,Brampton,150.0,0.0,<5,<5
2020-08-19,Garden City Manor,St. Catharines,200.0,<5,<5,5.0
2020-08-19,Glen Hill Strathaven,Bowmanville,210.0,<5,0.0,0.0
2020-08-19,Kipling Acres,Etobicoke,337.0,0.0,16.0,<5
2020-08-19,Millennium Trail Manor,Niagara Falls,160.0,0.0,0.0,<5
2020-08-19,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,0.0
2020-08-19,Residence Saint-Louis,Ottawa,198.0,0.0,9.0,<5
2020-08-19,The Village of Erin Meadows,Mississauga,180.0,0.0,20.0,0.0
2020-08-19,The Village of Sandalwood Park,Brampton,120.0,0.0,0.0,<5
2020-08-20,Burton Manor,Brampton,128.0,0.0,12.0,<5
2020-08-20,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,0.0
2020-08-20,Extendicare Brampton,Brampton,150.0,0.0,<5,<5
2020-08-20,Garden City Manor,St. Catharines,200.0,<5,<5,5.0
2020-08-20,Gardenview Long Term Care Home,Townsend,64.0,0.0,0.0,<5
2020-08-20,Glen Hill Strathaven,Bowmanville,210.0,<5,0.0,0.0
2020-08-20,Golden Years Nursing Home,Cambridge,88.0,<5,0.0,0.0
2020-08-20,Millennium Trail Manor,Niagara Falls,160.0,0.0,0.0,<5
2020-08-20,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,0.0
2020-08-20,Residence Saint-Louis,Ottawa,198.0,0.0,9.0,<5
2020-08-20,The Village of Erin Meadows,Mississauga,180.0,0.0,20.0,0.0
2020-08-20,The Village of Sandalwood Park,Brampton,120.0,0.0,0.0,<5
2020-08-21,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,0.0
2020-08-21,Garden City Manor,St. Catharines,200.0,<5,<5,5.0
2020-08-21,Gardenview Long Term Care Home,Townsend,64.0,0.0,0.0,<5
2020-08-21,Glen Hill Strathaven,Bowmanville,210.0,<5,0.0,0.0
2020-08-21,Golden Years Nursing Home,Cambridge,88.0,<5,0.0,0.0
2020-08-21,Millennium Trail Manor,Niagara Falls,160.0,0.0,0.0,<5
