ï»¿Report_Data_Extracted,PHU_Num,PHU,LTC_Home,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases
2020-11-20,3895.0,TORONTO,Vermont Square,Toronto,130.0,0.0,11.0,0.0
2020-11-20,2236.0,HALTON,Chartwell Waterford Long Term Care Residence,Oakville,168.0,<5,10.0,<5
2020-11-20,2244.0,MIDDLESEX-LONDON,Extendicare London,London,170.0,0.0,0.0,<5
2020-11-20,2237.0,HAMILTON,Idlewyld Manor,Hamilton,192.0,8.0,0.0,5.0
2020-11-20,2262.0,THUNDER BAY,Southbridge Roseview,Thunder Bay,157.0,0.0,0.0,<5
2020-11-20,2251.0,OTTAWA,Residence Saint-Louis,Ottawa,198.0,0.0,9.0,<5
2020-11-20,2253.0,PEEL,Extendicare Mississauga,Mississauga,140.0,0.0,0.0,<5
2020-11-20,2251.0,OTTAWA,St. Patrick's Home,Ottawa,288.0,0.0,<5,<5
2020-11-20,2253.0,PEEL,Tyndall Nursing Home,Mississauga,151.0,26.0,7.0,56.0
2020-11-20,2230.0,DURHAM,Hillsdale Estates,Oshawa,300.0,0.0,0.0,<5
2020-11-20,2236.0,HALTON,Wyndham Manor Long Term Care Centre,Oakville,128.0,9.0,5.0,13.0
2020-11-20,2241.0,KINGSTON FRONTENAC L & A,Trillium Retirement and Care Community,Kingston,190.0,0.0,0.0,<5
2020-11-20,2270.0,YORK REGION,York Region Newmarket Health Centre,Newmarket,132.0,0.0,0.0,<5
2020-11-20,3895.0,TORONTO,Rockcliffe Care Community,Scarborough,204.0,100.0,11.0,55.0
2020-11-20,3895.0,TORONTO,Extendicare Rouge Valley,Toronto,192.0,20.0,6.0,<5
2020-11-20,2270.0,YORK REGION,Elginwood,Richmond Hill,124.0,0.0,0.0,<5
2020-11-20,2234.0,HALDIMAND-NORFOLK,Grandview Lodge / Dunnville,Dunnville,128.0,<5,0.0,0.0
2020-11-20,2253.0,PEEL,Extendicare Brampton,Brampton,150.0,<5,<5,11.0
2020-11-20,4913.0,SOUTH WEST,Secord Trails Care Community,Ingersoll,80.0,0.0,0.0,<5
2020-11-20,2244.0,MIDDLESEX-LONDON,Strathmere Lodge,Strathroy,160.0,0.0,0.0,<5
2020-11-20,2236.0,HALTON,Burloak,Burlington,144.0,0.0,0.0,<5
2020-11-20,2251.0,OTTAWA,Carlingview Manor,Ottawa,303.0,0.0,61.0,<5
2020-11-20,2251.0,OTTAWA,Montfort,Ottawa,128.0,0.0,30.0,<5
2020-11-20,2246.0,NIAGARA,Extendicare St. Catharines,St. Catharines,153.0,0.0,0.0,<5
2020-11-20,2237.0,HAMILTON,St. Peter's Residence at Chedoke,Hamilton,221.0,0.0,0.0,<5
2020-11-20,2227.0,BRANT,Brierwood Gardens,Brantford,79.0,0.0,0.0,<5
2020-11-20,2230.0,DURHAM,Extendicare Oshawa,Oshawa,175.0,0.0,0.0,<5
2020-11-20,2261.0,SUDBURY,Pioneer Manor,Sudbury,433.0,0.0,0.0,<5
2020-11-20,2266.0,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Fergus Nursing Home,Fergus,87.0,0.0,0.0,<5
2020-11-20,2253.0,PEEL,Grace Manor,Brampton,120.0,0.0,12.0,<5
2020-11-20,2268.0,WINDSOR-ESSEX,Berkshire Care Centre,Windsor,231.0,0.0,0.0,<5
2020-11-20,2236.0,HALTON,Creek Way Village,Burlington,144.0,0.0,<5,<5
2020-11-20,2253.0,PEEL,Malton Village Long Term Care Centre,Mississauga,160.0,<5,<5,0.0
2020-11-20,2260.0,SIMCOE-MUSKOKA,Sunset Manor Home for Senior Citizens,Collingwood,150.0,<5,0.0,<5
2020-11-20,2253.0,PEEL,Villa Forum,Mississauga,160.0,0.0,10.0,<5
2020-11-20,3895.0,TORONTO,Cedarvale Terrace,Toronto,218.0,<5,0.0,<5
2020-11-20,3895.0,TORONTO,Shepherd Lodge,Toronto,252.0,7.0,<5,<5
2020-11-20,2251.0,OTTAWA,Forest Hill,Kanata,160.0,<5,0.0,12.0
2020-11-20,2253.0,PEEL,Cooksville Care Centre,Mississauga,192.0,0.0,21.0,<5
2020-11-20,2246.0,NIAGARA,Millennium Trail Manor,Niagara Falls,160.0,<5,<5,0.0
2020-11-20,3895.0,TORONTO,Westside,Etobicoke,242.0,25.0,<5,8.0
2020-11-20,2246.0,NIAGARA,The Meadows of Dorchester,Niagara Falls,121.0,10.0,<5,<5
2020-11-20,2236.0,HALTON,Post Inn Village,Oakville,228.0,6.0,0.0,<5
2020-11-20,3895.0,TORONTO,Fieldstone Commons Care Community,Scarborough,224.0,15.0,<5,12.0
2020-11-20,2251.0,OTTAWA,Extendicare Starwood,Nepean,192.0,<5,24.0,<5
2020-11-20,3895.0,TORONTO,Kennedy Lodge,Scarborough,289.0,9.0,34.0,9.0
2020-11-20,3895.0,TORONTO,Craiglee Nursing Home,Scarborough,169.0,24.0,10.0,16.0
2020-11-20,2244.0,MIDDLESEX-LONDON,Meadow Park (London),London,126.0,0.0,<5,<5
2020-11-20,3895.0,TORONTO,Fudger House,Toronto,250.0,23.0,9.0,8.0
2020-11-20,2237.0,HAMILTON,"St. Joseph's Villa, Dundas",Dundas,425.0,<5,<5,9.0
2020-11-20,3895.0,TORONTO,Deerwood Creek Care Community,Etobicoke,160.0,<5,0.0,0.0
2020-11-20,2251.0,OTTAWA,Extendicare West End Villa,Ottawa,242.0,0.0,18.0,<5
2020-11-20,3895.0,TORONTO,Lakeside Long Term Care Centre,Toronto,128.0,<5,6.0,5.0
2020-11-20,3895.0,TORONTO,Extendicare Guildwood,Scarborough,169.0,0.0,48.0,0.0
2020-11-20,2246.0,NIAGARA,Linhaven,St. Catharines,248.0,0.0,0.0,<5
2020-11-20,2270.0,YORK REGION,Chartwell Pine Grove Long Term Care Residence,Woodbridge,96.0,15.0,8.0,5.0
2020-11-20,2237.0,HAMILTON,Chartwell Willowgrove Long Term Care Residence,Ancaster,169.0,7.0,14.0,<5
2020-11-20,2251.0,OTTAWA,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,<5
2020-11-20,3895.0,TORONTO,Bendale Acres,Scarborough,302.0,0.0,0.0,<5
2020-11-20,3895.0,TORONTO,The Jewish Home for the Aged,North York,472.0,<5,<5,0.0
2020-11-20,3895.0,TORONTO,Chartwell Trilogy Long Term Care Residence,Scarborough,197.0,<5,0.0,<5
2020-11-20,2237.0,HAMILTON,BayWoods Place,Hamilton,128.0,6.0,<5,7.0
2020-11-20,3895.0,TORONTO,Harmony Hills Care Community,East York,160.0,35.0,7.0,19.0
2020-11-20,2258.0,EASTERN ONTARIO,Residence Prescott et Russell,Hawkesbury,146.0,6.0,12.0,<5
2020-11-20,3895.0,TORONTO,North Park Nursing Home,North York,75.0,43.0,11.0,29.0
2020-11-20,2270.0,YORK REGION,Sherwood Court Long Term Care Centre,Maple,96.0,<5,0.0,<5
2020-11-20,3895.0,TORONTO,True Davidson Acres,Toronto,187.0,<5,<5,<5
2020-11-20,2270.0,YORK REGION,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-11-20,2236.0,HALTON,Allendale,Milton,200.0,0.0,0.0,<5
2020-11-20,3895.0,TORONTO,Norwood Nursing Home,Toronto,60.0,<5,<5,0.0
2020-11-20,2260.0,SIMCOE-MUSKOKA,Simcoe Manor Home for the Aged,Beeton,126.0,<5,10.0,<5
2020-11-20,2246.0,NIAGARA,Gilmore Lodge,Fort Erie,80.0,<5,8.0,7.0
2020-11-20,3895.0,TORONTO,Downsview Long Term Care Centre,North York,252.0,0.0,64.0,<5
2020-11-20,3895.0,TORONTO,Main Street Terrace,Toronto,150.0,17.0,7.0,<5
2020-11-20,2268.0,WINDSOR-ESSEX,Iler Lodge,Essex,104.0,17.0,<5,<5
2020-11-20,3895.0,TORONTO,St. George Care Community,Toronto,238.0,0.0,0.0,<5
2020-11-20,2270.0,YORK REGION,King City Lodge Nursing Home,King City,36.0,9.0,<5,6.0
2020-11-20,3895.0,TORONTO,Ina Grafton Gage Home,Scarborough,128.0,<5,31.0,0.0
2020-11-20,2255.0,PETERBOROUGH,Fairhaven,Peterborough,256.0,15.0,<5,<5
2020-11-20,3895.0,TORONTO,Suomi-Koti Toronto Nursing Home,Toronto,34.0,30.0,0.0,7.0
2020-11-20,2257.0,RENFREW,Marianhill Nursing Home,Pembroke,139.0,0.0,0.0,0.0
2020-11-20,2258.0,EASTERN ONTARIO,Woodland Villa,Long Sault,111.0,0.0,0.0,<5
2020-11-20,2251.0,OTTAWA,Glebe Centre,Ottawa,254.0,0.0,<5,<5
2020-11-21,2236.0,HALTON,Wyndham Manor Long Term Care Centre,Oakville,128.0,9.0,5.0,13.0
2020-11-21,2257.0,RENFREW,Marianhill Nursing Home,Pembroke,139.0,0.0,0.0,0.0
2020-11-21,2253.0,PEEL,King Nursing Home,Bolton,86.0,0.0,0.0,<5
2020-11-21,2251.0,OTTAWA,Residence Saint-Louis,Ottawa,198.0,0.0,9.0,<5
2020-11-21,2253.0,PEEL,Faith Manor Nursing Home,Brampton,120.0,<5,<5,<5
2020-11-21,2270.0,YORK REGION,Kristus Darzs Latvian Home,Woodbridge,100.0,0.0,11.0,0.0
2020-11-21,2237.0,HAMILTON,Hamilton Continuing Care,Hamilton,64.0,10.0,5.0,12.0
2020-11-21,2236.0,HALTON,Chartwell Waterford Long Term Care Residence,Oakville,168.0,<5,10.0,<5
2020-11-21,2246.0,NIAGARA,Extendicare St. Catharines,St. Catharines,153.0,0.0,0.0,<5
2020-11-21,4913.0,SOUTH WEST,Secord Trails Care Community,Ingersoll,80.0,0.0,0.0,<5
2020-11-21,2261.0,SUDBURY,Pioneer Manor,Sudbury,433.0,0.0,0.0,<5
2020-11-21,2270.0,YORK REGION,Yee Hong Centre - Markham,Markham,200.0,<5,<5,<5
2020-11-21,2253.0,PEEL,Extendicare Brampton,Brampton,150.0,<5,<5,11.0
2020-11-21,2236.0,HALTON,Creek Way Village,Burlington,144.0,0.0,<5,<5
2020-11-21,2253.0,PEEL,Malton Village Long Term Care Centre,Mississauga,160.0,<5,<5,0.0
2020-11-21,2268.0,WINDSOR-ESSEX,Berkshire Care Centre,Windsor,231.0,0.0,0.0,<5
2020-11-21,2234.0,HALDIMAND-NORFOLK,Grandview Lodge / Dunnville,Dunnville,128.0,<5,0.0,0.0
2020-11-21,2262.0,THUNDER BAY,Southbridge Roseview,Thunder Bay,157.0,0.0,0.0,<5
2020-11-21,3895.0,TORONTO,Weston Terrace Care Community,Toronto,224.0,0.0,34.0,<5
2020-11-21,2253.0,PEEL,Extendicare Mississauga,Mississauga,140.0,0.0,0.0,<5
2020-11-21,2251.0,OTTAWA,Longfields Manor,Nepean,114.0,<5,<5,0.0
2020-11-21,2230.0,DURHAM,Hillsdale Estates,Oshawa,300.0,0.0,0.0,<5
2020-11-21,2253.0,PEEL,Villa Forum,Mississauga,160.0,0.0,10.0,<5
2020-11-21,2241.0,KINGSTON FRONTENAC L & A,Trillium Retirement and Care Community,Kingston,190.0,0.0,0.0,<5
2020-11-21,3895.0,TORONTO,Extendicare Rouge Valley,Toronto,192.0,20.0,6.0,<5
2020-11-21,2270.0,YORK REGION,Elginwood,Richmond Hill,124.0,0.0,0.0,<5
2020-11-21,3895.0,TORONTO,The Jewish Home for the Aged,North York,472.0,<5,<5,0.0
2020-11-21,3895.0,TORONTO,North Park Nursing Home,North York,75.0,43.0,11.0,29.0
2020-11-21,2270.0,YORK REGION,Sherwood Court Long Term Care Centre,Maple,96.0,<5,0.0,<5
2020-11-21,3895.0,TORONTO,True Davidson Acres,Toronto,187.0,<5,<5,<5
2020-11-21,2270.0,YORK REGION,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-11-21,3895.0,TORONTO,Norwood Nursing Home,Toronto,60.0,<5,<5,0.0
2020-11-21,2251.0,OTTAWA,Glebe Centre,Ottawa,254.0,0.0,<5,<5
2020-11-21,2258.0,EASTERN ONTARIO,Woodland Villa,Long Sault,111.0,0.0,0.0,<5
2020-11-21,2266.0,WELLINGTON-DUFFERIN-GUELPH,The Village of Riverside Glen,Guelph,192.0,<5,0.0,0.0
2020-11-21,2266.0,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Arthur Nursing Home,Arthur,80.0,0.0,0.0,<5
2020-11-21,2244.0,MIDDLESEX-LONDON,Extendicare London,London,170.0,0.0,0.0,<5
2020-11-21,3895.0,TORONTO,Cedarvale Terrace,Toronto,218.0,<5,0.0,<5
2020-11-21,2244.0,MIDDLESEX-LONDON,Strathmere Lodge,Strathroy,160.0,0.0,0.0,<5
2020-11-21,2237.0,HAMILTON,Chartwell Willowgrove Long Term Care Residence,Ancaster,169.0,11.0,14.0,<5
2020-11-21,2227.0,BRANT,Brierwood Gardens,Brantford,79.0,0.0,0.0,<5
2020-11-21,3895.0,TORONTO,Ina Grafton Gage Home,Scarborough,128.0,<5,31.0,0.0
2020-11-21,2246.0,NIAGARA,Linhaven,St. Catharines,248.0,0.0,0.0,<5
2020-11-21,2253.0,PEEL,Cooksville Care Centre,Mississauga,192.0,0.0,21.0,<5
2020-11-21,2260.0,SIMCOE-MUSKOKA,Simcoe Manor Home for the Aged,Beeton,126.0,<5,10.0,<5
2020-11-21,2270.0,YORK REGION,York Region Newmarket Health Centre,Newmarket,132.0,0.0,0.0,<5
2020-11-21,2270.0,YORK REGION,King City Lodge Nursing Home,King City,36.0,19.0,<5,15.0
2020-11-21,2268.0,WINDSOR-ESSEX,Iler Lodge,Essex,104.0,17.0,<5,<5
2020-11-21,2255.0,PETERBOROUGH,Fairhaven,Peterborough,256.0,15.0,<5,<5
2020-11-21,3895.0,TORONTO,St. George Care Community,Toronto,238.0,0.0,0.0,<5
2020-11-21,2258.0,EASTERN ONTARIO,Residence Prescott et Russell,Hawkesbury,146.0,6.0,12.0,<5
2020-11-21,2230.0,DURHAM,Extendicare Oshawa,Oshawa,175.0,0.0,0.0,<5
2020-11-21,2253.0,PEEL,Silverthorn Care Community,Mississauga,160.0,0.0,0.0,<5
2020-11-21,2266.0,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Fergus Nursing Home,Fergus,87.0,0.0,0.0,<5
2020-11-21,2270.0,YORK REGION,Langstaff Square Care Community,Richmond Hill,160.0,6.0,0.0,6.0
2020-11-21,2265.0,WATERLOO,Pinehaven Nursing Home,Waterloo,84.0,0.0,0.0,<5
2020-11-21,2237.0,HAMILTON,St. Peter's Residence at Chedoke,Hamilton,221.0,0.0,0.0,<5
2020-11-21,2253.0,PEEL,Peel Manor,Brampton,177.0,0.0,<5,<5
2020-11-21,2236.0,HALTON,Burloak,Burlington,144.0,0.0,0.0,<5
2020-11-21,2251.0,OTTAWA,Carlingview Manor,Ottawa,303.0,0.0,61.0,<5
2020-11-21,2244.0,MIDDLESEX-LONDON,Meadow Park (London),London,126.0,0.0,<5,<5
2020-11-21,3895.0,TORONTO,Harmony Hills Care Community,East York,160.0,36.0,8.0,15.0
2020-11-21,2237.0,HAMILTON,Idlewyld Manor,Hamilton,192.0,8.0,0.0,<5
2020-11-21,2251.0,OTTAWA,St. Patrick's Home,Ottawa,288.0,<5,<5,<5
2020-11-21,3895.0,TORONTO,Chartwell Trilogy Long Term Care Residence,Scarborough,197.0,<5,0.0,0.0
2020-11-21,2253.0,PEEL,Tyndall Nursing Home,Mississauga,151.0,32.0,8.0,55.0
2020-11-21,3895.0,TORONTO,Craiglee Nursing Home,Scarborough,169.0,24.0,10.0,16.0
2020-11-21,2253.0,PEEL,Hawthorn Woods Care Community,Brampton,160.0,6.0,0.0,11.0
2020-11-21,3895.0,TORONTO,Fudger House,Toronto,250.0,22.0,10.0,8.0
2020-11-21,2246.0,NIAGARA,Bella Senior Care Residences,Niagara Falls,160.0,0.0,0.0,<5
2020-11-21,2260.0,SIMCOE-MUSKOKA,Sunset Manor Home for Senior Citizens,Collingwood,150.0,<5,0.0,<5
2020-11-21,2253.0,PEEL,Cawthra Gardens,Mississauga,192.0,0.0,0.0,<5
2020-11-21,3895.0,TORONTO,Rockcliffe Care Community,Scarborough,204.0,98.0,11.0,56.0
2020-11-21,2251.0,OTTAWA,Extendicare Starwood,Nepean,192.0,<5,24.0,<5
2020-11-21,2236.0,HALTON,Allendale,Milton,200.0,8.0,0.0,<5
2020-11-21,3895.0,TORONTO,Suomi-Koti Toronto Nursing Home,Toronto,34.0,30.0,0.0,7.0
2020-11-21,2251.0,OTTAWA,Montfort,Ottawa,128.0,0.0,30.0,<5
2020-11-21,2246.0,NIAGARA,Gilmore Lodge,Fort Erie,80.0,5.0,8.0,6.0
2020-11-21,2253.0,PEEL,Sheridan Villa,Mississauga,142.0,0.0,<5,<5
2020-11-21,2237.0,HAMILTON,BayWoods Place,Hamilton,128.0,5.0,<5,5.0
2020-11-21,2251.0,OTTAWA,Extendicare West End Villa,Ottawa,242.0,0.0,18.0,0.0
2020-11-21,2253.0,PEEL,Woodhall Park Care Community,Brampton,147.0,10.0,<5,9.0
2020-11-21,2236.0,HALTON,Post Inn Village,Oakville,228.0,6.0,0.0,<5
2020-11-21,2270.0,YORK REGION,Chartwell Pine Grove Long Term Care Residence,Woodbridge,96.0,15.0,8.0,5.0
2020-11-21,2251.0,OTTAWA,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,15.0,<5
2020-11-21,3895.0,TORONTO,Bendale Acres,Scarborough,302.0,0.0,0.0,<5
2020-11-21,3895.0,TORONTO,Kennedy Lodge,Scarborough,289.0,9.0,34.0,9.0
2020-11-21,3895.0,TORONTO,Lakeside Long Term Care Centre,Toronto,128.0,<5,6.0,5.0
2020-11-21,3895.0,TORONTO,Deerwood Creek Care Community,Etobicoke,160.0,<5,0.0,0.0
2020-11-21,2251.0,OTTAWA,Forest Hill,Kanata,160.0,6.0,0.0,13.0
2020-11-21,3895.0,TORONTO,Extendicare Guildwood,Scarborough,169.0,0.0,48.0,0.0
2020-11-21,2237.0,HAMILTON,"St. Joseph's Villa, Dundas",Dundas,425.0,<5,<5,9.0
2020-11-21,2246.0,NIAGARA,Millennium Trail Manor,Niagara Falls,160.0,<5,<5,0.0
2020-11-21,3895.0,TORONTO,Shepherd Lodge,Toronto,252.0,7.0,<5,<5
2020-11-21,3895.0,TORONTO,Downsview Long Term Care Centre,North York,252.0,0.0,64.0,<5
2020-11-21,2246.0,NIAGARA,The Meadows of Dorchester,Niagara Falls,121.0,10.0,<5,<5
2020-11-21,3895.0,TORONTO,Main Street Terrace,Toronto,150.0,17.0,7.0,<5
2020-11-21,3895.0,TORONTO,Fieldstone Commons Care Community,Scarborough,224.0,15.0,<5,12.0
2020-11-21,3895.0,TORONTO,Westside,Etobicoke,242.0,25.0,<5,8.0
2020-11-22,2236.0,HALTON,Wyndham Manor Long Term Care Centre,Oakville,128.0,9.0,5.0,13.0
2020-11-22,3895.0,TORONTO,Downsview Long Term Care Centre,North York,252.0,0.0,64.0,<5
2020-11-22,2253.0,PEEL,King Nursing Home,Bolton,86.0,0.0,0.0,<5
2020-11-22,2251.0,OTTAWA,Residence Saint-Louis,Ottawa,198.0,0.0,9.0,<5
2020-11-22,2253.0,PEEL,Faith Manor Nursing Home,Brampton,120.0,<5,<5,<5
2020-11-22,2270.0,YORK REGION,Kristus Darzs Latvian Home,Woodbridge,100.0,0.0,11.0,0.0
2020-11-22,2237.0,HAMILTON,Hamilton Continuing Care,Hamilton,64.0,10.0,5.0,12.0
2020-11-22,2236.0,HALTON,Chartwell Waterford Long Term Care Residence,Oakville,168.0,<5,10.0,<5
2020-11-22,2234.0,HALDIMAND-NORFOLK,Grandview Lodge / Dunnville,Dunnville,128.0,<5,0.0,0.0
2020-11-22,2262.0,THUNDER BAY,Southbridge Roseview,Thunder Bay,157.0,0.0,0.0,<5
2020-11-22,3895.0,TORONTO,Weston Terrace Care Community,Toronto,224.0,0.0,34.0,<5
2020-11-22,2253.0,PEEL,Extendicare Mississauga,Mississauga,140.0,0.0,0.0,<5
2020-11-22,2251.0,OTTAWA,Longfields Manor,Nepean,114.0,<5,<5,0.0
2020-11-22,2230.0,DURHAM,Hillsdale Estates,Oshawa,300.0,0.0,0.0,<5
2020-11-22,2253.0,PEEL,Villa Forum,Mississauga,160.0,0.0,10.0,<5
2020-11-22,2241.0,KINGSTON FRONTENAC L & A,Trillium Retirement and Care Community,Kingston,190.0,0.0,0.0,<5
2020-11-22,3895.0,TORONTO,Extendicare Rouge Valley,Toronto,192.0,20.0,6.0,<5
2020-11-22,2270.0,YORK REGION,Elginwood,Richmond Hill,124.0,0.0,0.0,<5
2020-11-22,3895.0,TORONTO,The Jewish Home for the Aged,North York,472.0,<5,<5,0.0
2020-11-22,2270.0,YORK REGION,Sherwood Court Long Term Care Centre,Maple,96.0,<5,0.0,<5
2020-11-22,3895.0,TORONTO,True Davidson Acres,Toronto,187.0,<5,<5,<5
2020-11-22,2270.0,YORK REGION,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-11-22,3895.0,TORONTO,Norwood Nursing Home,Toronto,60.0,<5,<5,0.0
2020-11-22,2251.0,OTTAWA,Glebe Centre,Ottawa,254.0,0.0,<5,<5
2020-11-22,2258.0,EASTERN ONTARIO,Woodland Villa,Long Sault,111.0,0.0,0.0,<5
2020-11-22,2257.0,RENFREW,Marianhill Nursing Home,Pembroke,139.0,0.0,0.0,0.0
2020-11-22,3895.0,TORONTO,Suomi-Koti Toronto Nursing Home,Toronto,34.0,30.0,0.0,7.0
2020-11-22,2266.0,WELLINGTON-DUFFERIN-GUELPH,The Village of Riverside Glen,Guelph,192.0,<5,0.0,0.0
2020-11-22,2268.0,WINDSOR-ESSEX,Berkshire Care Centre,Windsor,231.0,0.0,0.0,<5
2020-11-22,2244.0,MIDDLESEX-LONDON,Meadow Park (London),London,126.0,0.0,<5,<5
2020-11-22,2244.0,MIDDLESEX-LONDON,Extendicare London,London,170.0,0.0,0.0,<5
2020-11-22,3895.0,TORONTO,Cedarvale Terrace,Toronto,218.0,<5,0.0,<5
2020-11-22,2244.0,MIDDLESEX-LONDON,Strathmere Lodge,Strathroy,160.0,0.0,0.0,<5
2020-11-22,4913.0,SOUTH WEST,Secord Trails Care Community,Ingersoll,80.0,0.0,0.0,<5
2020-11-22,2237.0,HAMILTON,"St. Joseph's Villa, Dundas",Dundas,425.0,6.0,<5,12.0
2020-11-22,2227.0,BRANT,Brierwood Gardens,Brantford,79.0,0.0,0.0,<5
2020-11-22,3895.0,TORONTO,Ina Grafton Gage Home,Scarborough,128.0,<5,31.0,0.0
2020-11-22,2246.0,NIAGARA,Linhaven,St. Catharines,248.0,0.0,0.0,<5
2020-11-22,2253.0,PEEL,Cooksville Care Centre,Mississauga,192.0,0.0,21.0,<5
2020-11-22,2260.0,SIMCOE-MUSKOKA,Simcoe Manor Home for the Aged,Beeton,126.0,<5,10.0,<5
2020-11-22,2270.0,YORK REGION,Langstaff Square Care Community,Richmond Hill,160.0,6.0,0.0,6.0
2020-11-22,2266.0,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Fergus Nursing Home,Fergus,87.0,0.0,0.0,<5
2020-11-22,2237.0,HAMILTON,St. Peter's Residence at Chedoke,Hamilton,221.0,0.0,0.0,<5
2020-11-22,2265.0,WATERLOO,Pinehaven Nursing Home,Waterloo,84.0,0.0,0.0,<5
2020-11-22,2266.0,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Arthur Nursing Home,Arthur,80.0,0.0,0.0,<5
2020-11-22,2253.0,PEEL,Peel Manor,Brampton,177.0,0.0,<5,<5
2020-11-22,2236.0,HALTON,Burloak,Burlington,144.0,0.0,0.0,<5
2020-11-22,2251.0,OTTAWA,Carlingview Manor,Ottawa,303.0,0.0,61.0,<5
2020-11-22,2251.0,OTTAWA,Montfort,Ottawa,128.0,0.0,30.0,<5
2020-11-22,2246.0,NIAGARA,Extendicare St. Catharines,St. Catharines,153.0,0.0,0.0,<5
2020-11-22,2261.0,SUDBURY,Pioneer Manor,Sudbury,433.0,0.0,0.0,<5
2020-11-22,2270.0,YORK REGION,Yee Hong Centre - Markham,Markham,200.0,<5,<5,<5
2020-11-22,2253.0,PEEL,Extendicare Brampton,Brampton,150.0,<5,<5,11.0
2020-11-22,2236.0,HALTON,Creek Way Village,Burlington,144.0,0.0,<5,<5
2020-11-22,2253.0,PEEL,Malton Village Long Term Care Centre,Mississauga,160.0,<5,<5,0.0
2020-11-22,2270.0,YORK REGION,York Region Newmarket Health Centre,Newmarket,132.0,0.0,0.0,<5
2020-11-22,3895.0,TORONTO,Main Street Terrace,Toronto,150.0,17.0,7.0,<5
2020-11-22,3895.0,TORONTO,Chartwell Trilogy Long Term Care Residence,Scarborough,197.0,<5,0.0,0.0
2020-11-22,2253.0,PEEL,Hawthorn Woods Care Community,Brampton,160.0,6.0,0.0,11.0
2020-11-22,2246.0,NIAGARA,Bella Senior Care Residences,Niagara Falls,160.0,0.0,0.0,<5
2020-11-22,2260.0,SIMCOE-MUSKOKA,Sunset Manor Home for Senior Citizens,Collingwood,150.0,<5,0.0,<5
2020-11-22,2253.0,PEEL,Cawthra Gardens,Mississauga,192.0,0.0,0.0,<5
2020-11-22,2236.0,HALTON,Allendale,Milton,200.0,8.0,0.0,<5
2020-11-22,2253.0,PEEL,Silverthorn Care Community,Mississauga,160.0,0.0,0.0,<5
2020-11-22,2253.0,PEEL,Sheridan Villa,Mississauga,142.0,0.0,<5,<5
2020-11-22,2237.0,HAMILTON,BayWoods Place,Hamilton,128.0,5.0,<5,5.0
2020-11-22,2237.0,HAMILTON,Idlewyld Manor,Hamilton,192.0,8.0,0.0,<5
2020-11-22,3895.0,TORONTO,Rockcliffe Care Community,Scarborough,204.0,53.0,12.0,56.0
2020-11-22,2270.0,YORK REGION,Chartwell Pine Grove Long Term Care Residence,Woodbridge,96.0,13.0,10.0,7.0
2020-11-22,2251.0,OTTAWA,St. Patrick's Home,Ottawa,288.0,<5,<5,<5
2020-11-22,3895.0,TORONTO,McCall Centre Long Term Care Interim Unit,Etobicoke,21.0,0.0,0.0,<5
2020-11-22,3895.0,TORONTO,North Park Nursing Home,North York,75.0,24.0,11.0,25.0
2020-11-22,2253.0,PEEL,Tyndall Nursing Home,Mississauga,151.0,30.0,10.0,47.0
2020-11-22,3895.0,TORONTO,Westside,Etobicoke,242.0,27.0,<5,8.0
2020-11-22,2246.0,NIAGARA,Gilmore Lodge,Fort Erie,80.0,<5,8.0,5.0
2020-11-22,2251.0,OTTAWA,Extendicare West End Villa,Ottawa,242.0,0.0,18.0,0.0
2020-11-22,2253.0,PEEL,Woodhall Park Care Community,Brampton,147.0,11.0,<5,10.0
2020-11-22,2251.0,OTTAWA,Extendicare Starwood,Nepean,192.0,<5,24.0,<5
2020-11-22,2270.0,YORK REGION,King City Lodge Nursing Home,King City,36.0,18.0,<5,15.0
2020-11-22,2265.0,WATERLOO,Chartwell Westmount Long Term Care Residence,Kitchener,160.0,0.0,0.0,<5
2020-11-22,2251.0,OTTAWA,Forest Hill,Kanata,160.0,5.0,<5,13.0
2020-11-22,3895.0,TORONTO,Harmony Hills Care Community,East York,160.0,36.0,8.0,14.0
2020-11-22,3895.0,TORONTO,Fieldstone Commons Care Community,Scarborough,224.0,15.0,<5,13.0
2020-11-22,3895.0,TORONTO,Fudger House,Toronto,250.0,23.0,10.0,9.0
2020-11-22,2237.0,HAMILTON,Chartwell Willowgrove Long Term Care Residence,Ancaster,169.0,12.0,15.0,<5
2020-11-22,3895.0,TORONTO,Lakeside Long Term Care Centre,Toronto,128.0,<5,6.0,<5
2020-11-22,3895.0,TORONTO,Kennedy Lodge,Scarborough,289.0,9.0,34.0,9.0
