province,health_region,date_report,cases,cumulative_cases,deaths,cumulative_deaths,numtotal_last14,numdeaths_last14
Alberta,Central,24-10-2020,0.0,892.0,0.0,8.0,175.0,1.0
Ontario,Not Reported,24-10-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Bas-Saint-Laurent,24-10-2020,12.0,438.0,0.0,7.0,47.0,0.0
Ontario,Northwestern,24-10-2020,0.0,70.0,0.0,0.0,3.0,0.0
BC,Island,24-10-2020,0.0,250.0,0.0,6.0,24.0,0.0
Ontario,Sudbury,24-10-2020,4.0,122.0,0.0,2.0,12.0,0.0
Quebec,Saguenay,24-10-2020,32.0,922.0,0.0,34.0,365.0,8.0
Quebec,Terres-Cries-de-la-Baie-James,24-10-2020,0.0,14.0,0.0,1.0,0.0,0.0
Ontario,Hamilton,24-10-2020,7.0,1638.0,0.0,48.0,311.0,1.0
Ontario,York,24-10-2020,104.0,6116.0,0.0,267.0,1211.0,9.0
Manitoba,Northern,24-10-2020,14.0,89.0,0.0,0.0,70.0,0.0
Ontario,Hastings Prince Edward,24-10-2020,0.0,73.0,0.0,5.0,12.0,0.0
Alberta,Edmonton,24-10-2020,0.0,8474.0,0.0,94.0,2077.0,11.0
NL,Eastern,24-10-2020,1.0,253.0,0.0,3.0,2.0,0.0
BC,Northern,24-10-2020,0.0,371.0,0.0,3.0,40.0,1.0
Nova Scotia,Not Reported,24-10-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Winnipeg,24-10-2020,94.0,2517.0,2.0,31.0,1137.0,15.0
Ontario,Haliburton Kawartha Pineridge,24-10-2020,0.0,250.0,0.0,33.0,4.0,0.0
Ontario,Ottawa,24-10-2020,90.0,6474.0,0.0,314.0,1101.0,17.0
NWT,NWT,24-10-2020,0.0,9.0,0.0,0.0,4.0,0.0
Quebec,Outaouais,24-10-2020,35.0,2223.0,1.0,38.0,478.0,4.0
NL,Western,24-10-2020,0.0,11.0,0.0,1.0,1.0,0.0
Quebec,Laval,24-10-2020,60.0,8930.0,0.0,706.0,827.0,11.0
Ontario,Waterloo,24-10-2020,20.0,2063.0,0.0,120.0,182.0,0.0
Ontario,Peterborough,24-10-2020,0.0,141.0,0.0,2.0,10.0,0.0
PEI,Prince Edward Island,24-10-2020,0.0,64.0,0.0,0.0,3.0,0.0
Quebec,Mauricie,24-10-2020,79.0,3912.0,0.0,222.0,980.0,8.0
New Brunswick,Zone 7 (Miramichi area),24-10-2020,0.0,3.0,0.0,0.0,0.0,0.0
Ontario,Peel,24-10-2020,280.0,13159.0,0.0,334.0,2302.0,4.0
Ontario,Middlesex-London,24-10-2020,4.0,1085.0,1.0,60.0,131.0,3.0
Ontario,Algoma,24-10-2020,0.0,41.0,0.0,0.0,2.0,0.0
Ontario,Haldimand-Norfolk,24-10-2020,3.0,515.0,0.0,32.0,18.0,0.0
Nova Scotia,Zone 4 - Central,24-10-2020,2.0,921.0,0.0,58.0,7.0,0.0
Quebec,Abitibi-Témiscamingue,24-10-2020,1.0,247.0,0.0,4.0,14.0,0.0
Quebec,Laurentides,24-10-2020,43.0,6010.0,4.0,298.0,644.0,14.0
Nunavut,Nunavut,24-10-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Montérégie,24-10-2020,134.0,14495.0,6.0,683.0,2240.0,46.0
Quebec,Gaspésie-Îles-de-la-Madeleine,24-10-2020,20.0,792.0,0.0,22.0,228.0,4.0
Ontario,Wellington Dufferin Guelph,24-10-2020,0.0,809.0,0.0,37.0,96.0,0.0
Ontario,Chatham-Kent,24-10-2020,0.0,388.0,0.0,3.0,17.0,0.0
Nova Scotia,Zone 3 - Eastern,24-10-2020,1.0,55.0,0.0,5.0,1.0,0.0
New Brunswick,Zone 3 (Fredericton area),24-10-2020,0.0,60.0,0.0,0.0,0.0,0.0
Quebec,Montréal,24-10-2020,253.0,40723.0,0.0,3515.0,3604.0,19.0
New Brunswick,Zone 6 (Bathurst area),24-10-2020,0.0,3.0,0.0,0.0,0.0,0.0
Ontario,Renfrew,24-10-2020,4.0,87.0,0.0,1.0,27.0,0.0
Ontario,Niagara,24-10-2020,13.0,1324.0,0.0,68.0,134.0,3.0
Saskatchewan,Regina,24-10-2020,21.0,318.0,0.0,2.0,111.0,1.0
Quebec,Chaudière-Appalaches,24-10-2020,91.0,3049.0,5.0,54.0,1044.0,19.0
NL,Central,24-10-2020,0.0,18.0,0.0,0.0,4.0,0.0
Saskatchewan,Central,24-10-2020,3.0,332.0,0.0,2.0,49.0,0.0
Quebec,Côte-Nord,24-10-2020,1.0,170.0,0.0,1.0,12.0,0.0
BC,Fraser,24-10-2020,0.0,6860.0,0.0,119.0,1610.0,3.0
Ontario,Leeds Grenville and Lanark,24-10-2020,0.0,426.0,0.0,52.0,24.0,0.0
Saskatchewan,North,24-10-2020,16.0,471.0,0.0,6.0,192.0,0.0
Alberta,North,24-10-2020,0.0,1775.0,0.0,35.0,252.0,0.0
Yukon,Yukon,24-10-2020,0.0,20.0,0.0,0.0,5.0,0.0
Ontario,Porcupine,24-10-2020,0.0,93.0,0.0,9.0,7.0,0.0
New Brunswick,Zone 1 (Moncton area),24-10-2020,0.0,93.0,0.0,1.0,13.0,1.0
Quebec,Nord-du-Québec,24-10-2020,0.0,9.0,0.0,0.0,0.0,0.0
Alberta,Calgary,24-10-2020,0.0,10871.0,0.0,136.0,1486.0,5.0
Ontario,Lambton,24-10-2020,1.0,367.0,0.0,25.0,20.0,0.0
BC,Vancouver Coastal,24-10-2020,0.0,4318.0,0.0,126.0,591.0,7.0
Ontario,Brant,24-10-2020,5.0,230.0,0.0,5.0,29.0,0.0
Manitoba,Prairie Mountain,24-10-2020,7.0,592.0,0.0,3.0,56.0,0.0
Quebec,Lanaudière,24-10-2020,87.0,6616.0,2.0,227.0,897.0,4.0
Ontario,Windsor-Essex,24-10-2020,6.0,2787.0,0.0,76.0,74.0,0.0
Canada,Canada,24-10-2020,2212.0,216525.0,31.0,9962.0,33942.0,311.0
Quebec,Mauricie,25-10-2020,68.0,3980.0,0.0,222.0,997.0,8.0
Quebec,Laval,25-10-2020,55.0,8985.0,1.0,707.0,803.0,12.0
Manitoba,Southern Health,25-10-2020,30.0,596.0,0.0,13.0,215.0,2.0
Quebec,Montréal,25-10-2020,146.0,40869.0,1.0,3516.0,3521.0,20.0
Ontario,Brant,25-10-2020,3.0,233.0,0.0,5.0,28.0,0.0
Alberta,Central,25-10-2020,0.0,892.0,0.0,8.0,175.0,1.0
BC,Interior,25-10-2020,0.0,667.0,0.0,2.0,104.0,0.0
Ontario,Chatham-Kent,25-10-2020,0.0,388.0,0.0,3.0,17.0,0.0
NL,Central,25-10-2020,0.0,18.0,0.0,0.0,4.0,0.0
Saskatchewan,Central,25-10-2020,2.0,334.0,0.0,2.0,51.0,0.0
New Brunswick,Zone 4 (Edmundston area),25-10-2020,0.0,8.0,0.0,0.0,0.0,0.0
Ontario,Middlesex-London,25-10-2020,9.0,1094.0,0.0,60.0,120.0,3.0
Alberta,Edmonton,25-10-2020,0.0,8474.0,0.0,94.0,2077.0,11.0
Ontario,Windsor-Essex,25-10-2020,7.0,2794.0,0.0,76.0,73.0,0.0
NL,Western,25-10-2020,1.0,12.0,0.0,1.0,2.0,0.0
Saskatchewan,South,25-10-2020,5.0,491.0,0.0,6.0,23.0,0.0
Alberta,South,25-10-2020,0.0,2195.0,0.0,27.0,269.0,1.0
Ontario,Leeds Grenville and Lanark,25-10-2020,0.0,426.0,0.0,52.0,24.0,0.0
Ontario,Huron Perth,25-10-2020,0.0,142.0,0.0,5.0,6.0,0.0
Ontario,York,25-10-2020,116.0,6232.0,1.0,268.0,1259.0,10.0
Quebec,Laurentides,25-10-2020,42.0,6052.0,0.0,298.0,638.0,14.0
Ontario,Wellington Dufferin Guelph,25-10-2020,0.0,809.0,0.0,37.0,96.0,0.0
Ontario,Kingston Frontenac Lennox & Addington,25-10-2020,2.0,176.0,0.0,0.0,10.0,0.0
Ontario,North Bay Parry Sound,25-10-2020,0.0,45.0,0.0,1.0,6.0,0.0
Quebec,Chaudière-Appalaches,25-10-2020,90.0,3139.0,3.0,57.0,1071.0,21.0
Ontario,Timiskaming,25-10-2020,0.0,17.0,0.0,0.0,0.0,0.0
Ontario,Niagara,25-10-2020,23.0,1347.0,0.0,68.0,150.0,3.0
BC,Vancouver Coastal,25-10-2020,0.0,4318.0,0.0,126.0,591.0,7.0
Ontario,Durham,25-10-2020,40.0,2834.0,0.0,182.0,458.0,1.0
Ontario,Thunder Bay,25-10-2020,4.0,114.0,0.0,1.0,6.0,0.0
Quebec,Nord-du-Québec,25-10-2020,0.0,9.0,0.0,0.0,0.0,0.0
Ontario,Lambton,25-10-2020,1.0,368.0,0.0,25.0,21.0,0.0
Alberta,North,25-10-2020,0.0,1775.0,0.0,35.0,252.0,0.0
Saskatchewan,North,25-10-2020,11.0,482.0,0.0,6.0,195.0,0.0
NL,Labrador-Grenfell,25-10-2020,0.0,7.0,0.0,0.0,0.0,0.0
Quebec,Capitale-Nationale,25-10-2020,116.0,8233.0,0.0,285.0,2161.0,41.0
Ontario,Toronto,25-10-2020,320.0,26586.0,2.0,1350.0,4144.0,31.0
Quebec,Côte-Nord,25-10-2020,1.0,171.0,0.0,1.0,11.0,0.0
Nova Scotia,Zone 2 - Northern,25-10-2020,0.0,68.0,0.0,1.0,0.0,0.0
Quebec,Lanaudière,25-10-2020,89.0,6705.0,0.0,227.0,939.0,4.0
NWT,NWT,25-10-2020,0.0,9.0,0.0,0.0,4.0,0.0
BC,Northern,25-10-2020,0.0,371.0,0.0,3.0,40.0,1.0
New Brunswick,Zone 6 (Bathurst area),25-10-2020,0.0,3.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 2 (Saint John area),25-10-2020,0.0,32.0,0.0,0.0,1.0,0.0
New Brunswick,Zone 3 (Fredericton area),25-10-2020,1.0,61.0,0.0,0.0,1.0,0.0
Ontario,Southwestern,25-10-2020,3.0,308.0,0.0,5.0,34.0,0.0
Nova Scotia,Zone 3 - Eastern,25-10-2020,0.0,55.0,0.0,5.0,1.0,0.0
Manitoba,Interlake-Eastern,25-10-2020,10.0,334.0,0.0,3.0,114.0,1.0
Ontario,Eastern,25-10-2020,0.0,522.0,0.0,14.0,191.0,2.0
NL,Eastern,25-10-2020,0.0,253.0,0.0,3.0,2.0,0.0
Quebec,Bas-Saint-Laurent,25-10-2020,4.0,442.0,0.0,7.0,44.0,0.0
Ontario,Northwestern,25-10-2020,0.0,70.0,0.0,0.0,3.0,0.0
Quebec,Abitibi-Témiscamingue,25-10-2020,0.0,247.0,0.0,4.0,14.0,0.0
BC,Island,25-10-2020,0.0,250.0,0.0,6.0,24.0,0.0
Ontario,Sudbury,25-10-2020,1.0,123.0,0.0,2.0,13.0,0.0
Manitoba,Northern,25-10-2020,7.0,96.0,0.0,0.0,77.0,0.0
Quebec,Montérégie,25-10-2020,164.0,14659.0,4.0,687.0,2236.0,50.0
Ontario,Waterloo,25-10-2020,13.0,2076.0,0.0,120.0,190.0,0.0
Quebec,Terres-Cries-de-la-Baie-James,25-10-2020,0.0,14.0,0.0,1.0,0.0,0.0
New Brunswick,Zone 7 (Miramichi area),25-10-2020,0.0,3.0,0.0,0.0,0.0,0.0
Manitoba,Winnipeg,25-10-2020,110.0,2627.0,4.0,35.0,1207.0,19.0
Ontario,Grey Bruce,25-10-2020,1.0,171.0,0.0,0.0,17.0,0.0
BC,Fraser,25-10-2020,0.0,6860.0,0.0,119.0,1610.0,3.0
Quebec,Gaspésie-Îles-de-la-Madeleine,25-10-2020,18.0,810.0,0.0,22.0,228.0,4.0
Quebec,Nunavik,25-10-2020,0.0,28.0,0.0,0.0,5.0,0.0
Ontario,Halton,25-10-2020,31.0,1894.0,1.0,31.0,413.0,4.0
Ontario,Porcupine,25-10-2020,2.0,95.0,0.0,9.0,9.0,0.0
New Brunswick,Zone 1 (Moncton area),25-10-2020,0.0,93.0,1.0,2.0,9.0,2.0
Ontario,Peel,25-10-2020,244.0,13403.0,0.0,334.0,2360.0,3.0
Ontario,Haldimand-Norfolk,25-10-2020,7.0,522.0,0.0,32.0,24.0,0.0
Ontario,Renfrew,25-10-2020,2.0,89.0,0.0,1.0,29.0,0.0
Ontario,Ottawa,25-10-2020,86.0,6560.0,2.0,316.0,1133.0,19.0
Repatriated,Repatriated,25-10-2020,0.0,13.0,0.0,0.0,0.0,0.0
Ontario,Simcoe Muskoka,25-10-2020,0.0,1231.0,0.0,47.0,208.0,6.0
Saskatchewan,Regina,25-10-2020,14.0,332.0,0.0,2.0,114.0,0.0
Manitoba,Prairie Mountain,25-10-2020,4.0,596.0,0.0,3.0,58.0,0.0
Saskatchewan,Far North,25-10-2020,1.0,423.0,0.0,7.0,56.0,0.0
PEI,Prince Edward Island,25-10-2020,0.0,64.0,0.0,0.0,1.0,0.0
Quebec,Outaouais,25-10-2020,26.0,2249.0,1.0,39.0,473.0,5.0
Nova Scotia,Zone 1 - Western,25-10-2020,0.0,56.0,0.0,1.0,0.0,0.0
Quebec,Estrie,25-10-2020,38.0,2511.0,1.0,36.0,451.0,3.0
Ontario,Peterborough,25-10-2020,4.0,145.0,0.0,2.0,14.0,0.0
Nova Scotia,Zone 4 - Central,25-10-2020,0.0,921.0,0.0,58.0,7.0,0.0
Ontario,Algoma,25-10-2020,1.0,42.0,0.0,0.0,3.0,0.0
Ontario,Hamilton,25-10-2020,23.0,1661.0,0.0,48.0,307.0,1.0
Ontario,Haliburton Kawartha Pineridge,25-10-2020,0.0,250.0,0.0,33.0,4.0,0.0
Saskatchewan,Saskatoon,25-10-2020,27.0,664.0,0.0,2.0,195.0,0.0
Canada,Canada,25-10-2020,2046.0,218571.0,23.0,9985.0,34388.0,328.0
New Brunswick,Not Reported,25-10-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nunavut,Nunavut,25-10-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Not Reported,25-10-2020,0.0,3.0,0.0,0.0,3.0,0.0
Ontario,Hastings Prince Edward,25-10-2020,0.0,73.0,0.0,5.0,12.0,0.0
Yukon,Yukon,25-10-2020,0.0,20.0,0.0,0.0,5.0,0.0
Alberta,Calgary,25-10-2020,0.0,10871.0,0.0,136.0,1486.0,5.0
Manitoba,Not Reported,25-10-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Saguenay,25-10-2020,22.0,944.0,0.0,34.0,373.0,8.0
Nova Scotia,Not Reported,25-10-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Not Reported,25-10-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Not Reported,25-10-2020,0.0,67.0,0.0,0.0,16.0,0.0
BC,Not Reported,25-10-2020,0.0,88.0,0.0,0.0,0.0,0.0
Alberta,Not Reported,25-10-2020,0.0,54.0,0.0,0.0,7.0,0.0
New Brunswick,Zone 5 (Campbellton area),25-10-2020,1.0,128.0,1.0,4.0,45.0,2.0
NL,Not Reported,25-10-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 4 - Central,26-10-2020,1.0,922.0,0.0,58.0,8.0,0.0
Saskatchewan,Far North,26-10-2020,4.0,427.0,0.0,7.0,59.0,0.0
BC,Island,26-10-2020,0.0,250.0,0.0,6.0,24.0,0.0
Quebec,Saguenay,26-10-2020,47.0,991.0,0.0,34.0,394.0,8.0
Alberta,North,26-10-2020,116.0,1891.0,0.0,35.0,368.0,0.0
New Brunswick,Zone 3 (Fredericton area),26-10-2020,2.0,63.0,0.0,0.0,3.0,0.0
Nova Scotia,Zone 3 - Eastern,26-10-2020,0.0,55.0,0.0,5.0,1.0,0.0
Quebec,Laurentides,26-10-2020,47.0,6099.0,1.0,299.0,649.0,15.0
New Brunswick,Zone 6 (Bathurst area),26-10-2020,0.0,3.0,0.0,0.0,0.0,0.0
Ontario,Peel,26-10-2020,172.0,13575.0,0.0,334.0,2380.0,2.0
Ontario,Algoma,26-10-2020,0.0,42.0,0.0,0.0,3.0,0.0
Quebec,Terres-Cries-de-la-Baie-James,26-10-2020,0.0,14.0,0.0,1.0,0.0,0.0
Quebec,Gaspésie-Îles-de-la-Madeleine,26-10-2020,20.0,830.0,0.0,22.0,222.0,4.0
Quebec,Abitibi-Témiscamingue,26-10-2020,0.0,247.0,0.0,4.0,14.0,0.0
Ontario,Hamilton,26-10-2020,37.0,1698.0,0.0,48.0,303.0,1.0
BC,Northern,26-10-2020,12.0,383.0,0.0,3.0,52.0,1.0
Manitoba,Northern,26-10-2020,9.0,105.0,0.0,0.0,81.0,0.0
Ontario,Sudbury,26-10-2020,1.0,124.0,0.0,2.0,14.0,0.0
Ontario,Thunder Bay,26-10-2020,0.0,114.0,0.0,1.0,6.0,0.0
Ontario,Durham,26-10-2020,47.0,2881.0,0.0,182.0,493.0,1.0
Ontario,Kingston Frontenac Lennox & Addington,26-10-2020,3.0,179.0,0.0,0.0,12.0,0.0
Saskatchewan,North,26-10-2020,18.0,500.0,0.0,6.0,190.0,0.0
BC,Fraser,26-10-2020,666.0,7526.0,0.0,119.0,2276.0,3.0
Nunavut,Nunavut,26-10-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Côte-Nord,26-10-2020,0.0,171.0,0.0,1.0,10.0,0.0
Yukon,Yukon,26-10-2020,2.0,22.0,0.0,0.0,7.0,0.0
Ontario,Lambton,26-10-2020,1.0,369.0,0.0,25.0,21.0,0.0
Quebec,Nord-du-Québec,26-10-2020,0.0,9.0,0.0,0.0,0.0,0.0
Alberta,Calgary,26-10-2020,474.0,11345.0,3.0,139.0,1960.0,8.0
Quebec,Capitale-Nationale,26-10-2020,91.0,8324.0,0.0,285.0,2157.0,39.0
BC,Vancouver Coastal,26-10-2020,110.0,4428.0,3.0,129.0,701.0,10.0
Ontario,Toronto,26-10-2020,284.0,26870.0,3.0,1353.0,4133.0,34.0
Canada,Canada,26-10-2020,4173.0,222744.0,31.0,10016.0,36829.0,344.0
Ontario,Niagara,26-10-2020,4.0,1351.0,0.0,68.0,138.0,3.0
Ontario,Haliburton Kawartha Pineridge,26-10-2020,1.0,251.0,0.0,33.0,5.0,0.0
NL,Labrador-Grenfell,26-10-2020,0.0,7.0,0.0,0.0,0.0,0.0
Quebec,Nunavik,26-10-2020,0.0,28.0,0.0,0.0,5.0,0.0
Ontario,Halton,26-10-2020,18.0,1912.0,0.0,31.0,413.0,4.0
Quebec,Chaudière-Appalaches,26-10-2020,61.0,3200.0,2.0,59.0,1051.0,20.0
Ontario,Renfrew,26-10-2020,2.0,91.0,0.0,1.0,31.0,0.0
Quebec,Lanaudière,26-10-2020,80.0,6785.0,0.0,227.0,987.0,3.0
Nova Scotia,Zone 2 - Northern,26-10-2020,0.0,68.0,0.0,1.0,0.0,0.0
NWT,NWT,26-10-2020,0.0,9.0,0.0,0.0,4.0,0.0
Ontario,Ottawa,26-10-2020,76.0,6636.0,1.0,317.0,1090.0,20.0
Repatriated,Repatriated,26-10-2020,0.0,13.0,0.0,0.0,0.0,0.0
Ontario,Timiskaming,26-10-2020,0.0,17.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 1 - Western,26-10-2020,0.0,56.0,0.0,1.0,0.0,0.0
Ontario,North Bay Parry Sound,26-10-2020,0.0,45.0,0.0,1.0,6.0,0.0
Quebec,Outaouais,26-10-2020,15.0,2264.0,1.0,40.0,465.0,6.0
Ontario,Waterloo,26-10-2020,7.0,2083.0,0.0,120.0,188.0,0.0
Quebec,Montérégie,26-10-2020,125.0,14784.0,5.0,692.0,2242.0,51.0
Saskatchewan,Regina,26-10-2020,9.0,341.0,0.0,2.0,118.0,0.0
Manitoba,Winnipeg,26-10-2020,64.0,2691.0,1.0,36.0,1215.0,18.0
New Brunswick,Zone 2 (Saint John area),26-10-2020,0.0,32.0,0.0,0.0,1.0,0.0
Ontario,Not Reported,26-10-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Western,26-10-2020,0.0,12.0,0.0,1.0,2.0,0.0
Ontario,Southwestern,26-10-2020,1.0,309.0,0.0,5.0,32.0,0.0
Ontario,York,26-10-2020,94.0,6326.0,0.0,268.0,1310.0,9.0
Alberta,Not Reported,26-10-2020,12.0,66.0,0.0,0.0,19.0,0.0
BC,Not Reported,26-10-2020,0.0,88.0,0.0,0.0,0.0,0.0
Quebec,Laval,26-10-2020,32.0,9017.0,0.0,707.0,782.0,11.0
Manitoba,Not Reported,26-10-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Estrie,26-10-2020,26.0,2537.0,1.0,37.0,458.0,4.0
Saskatchewan,Not Reported,26-10-2020,0.0,3.0,0.0,0.0,3.0,0.0
New Brunswick,Zone 4 (Edmundston area),26-10-2020,0.0,8.0,0.0,0.0,0.0,0.0
New Brunswick,Not Reported,26-10-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Wellington Dufferin Guelph,26-10-2020,33.0,842.0,0.0,37.0,129.0,0.0
Manitoba,Prairie Mountain,26-10-2020,7.0,603.0,0.0,3.0,63.0,0.0
Manitoba,Southern Health,26-10-2020,13.0,609.0,0.0,13.0,219.0,2.0
Quebec,Not Reported,26-10-2020,0.0,67.0,0.0,0.0,16.0,0.0
New Brunswick,Zone 1 (Moncton area),26-10-2020,0.0,93.0,0.0,2.0,6.0,2.0
Ontario,Windsor-Essex,26-10-2020,1.0,2795.0,0.0,76.0,63.0,0.0
Ontario,Porcupine,26-10-2020,0.0,95.0,0.0,9.0,9.0,0.0
Alberta,Edmonton,26-10-2020,736.0,9210.0,4.0,98.0,2813.0,15.0
BC,Interior,26-10-2020,29.0,696.0,0.0,2.0,133.0,0.0
Ontario,Simcoe Muskoka,26-10-2020,53.0,1284.0,2.0,49.0,261.0,8.0
NL,Not Reported,26-10-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Not Reported,26-10-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Leeds Grenville and Lanark,26-10-2020,13.0,439.0,1.0,53.0,37.0,1.0
Ontario,Peterborough,26-10-2020,2.0,147.0,0.0,2.0,16.0,0.0
PEI,Prince Edward Island,26-10-2020,0.0,64.0,0.0,0.0,1.0,0.0
Ontario,Huron Perth,26-10-2020,1.0,143.0,0.0,5.0,7.0,0.0
Ontario,Hastings Prince Edward,26-10-2020,2.0,75.0,0.0,5.0,14.0,0.0
Ontario,Northwestern,26-10-2020,1.0,71.0,0.0,0.0,4.0,0.0
New Brunswick,Zone 7 (Miramichi area),26-10-2020,0.0,3.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 5 (Campbellton area),26-10-2020,1.0,129.0,0.0,4.0,43.0,2.0
Alberta,South,26-10-2020,73.0,2268.0,0.0,27.0,342.0,1.0
Quebec,Montréal,26-10-2020,207.0,41076.0,0.0,3516.0,3456.0,20.0
Quebec,Bas-Saint-Laurent,26-10-2020,7.0,449.0,0.0,7.0,47.0,0.0
Saskatchewan,South,26-10-2020,1.0,492.0,0.0,6.0,22.0,0.0
Ontario,Grey Bruce,26-10-2020,1.0,172.0,0.0,0.0,17.0,0.0
Ontario,Brant,26-10-2020,3.0,236.0,0.0,5.0,31.0,0.0
Quebec,Mauricie,26-10-2020,50.0,4030.0,0.0,222.0,991.0,8.0
Manitoba,Interlake-Eastern,26-10-2020,6.0,340.0,0.0,3.0,115.0,1.0
Alberta,Central,26-10-2020,61.0,953.0,0.0,8.0,236.0,1.0
Ontario,Chatham-Kent,26-10-2020,12.0,400.0,0.0,3.0,29.0,0.0
Ontario,Haldimand-Norfolk,26-10-2020,4.0,526.0,0.0,32.0,27.0,0.0
NL,Eastern,26-10-2020,1.0,254.0,0.0,3.0,3.0,0.0
Saskatchewan,Central,26-10-2020,9.0,343.0,0.0,2.0,56.0,0.0
NL,Central,26-10-2020,0.0,18.0,0.0,0.0,3.0,0.0
Ontario,Eastern,26-10-2020,28.0,550.0,3.0,17.0,210.0,5.0
Saskatchewan,Saskatoon,26-10-2020,13.0,677.0,0.0,2.0,195.0,0.0
Ontario,Middlesex-London,26-10-2020,14.0,1108.0,0.0,60.0,109.0,3.0
Quebec,Nord-du-Québec,27-10-2020,0.0,9.0,0.0,0.0,0.0,0.0
Alberta,Central,27-10-2020,8.0,961.0,0.0,8.0,177.0,1.0
NL,Central,27-10-2020,0.0,18.0,0.0,0.0,3.0,0.0
BC,Fraser,27-10-2020,146.0,7672.0,0.0,119.0,2077.0,3.0
Ontario,Haliburton Kawartha Pineridge,27-10-2020,1.0,252.0,0.0,33.0,5.0,0.0
Saskatchewan,Central,27-10-2020,3.0,346.0,0.0,2.0,55.0,0.0
Ontario,Lambton,27-10-2020,0.0,369.0,0.0,25.0,20.0,0.0
Ontario,Porcupine,27-10-2020,0.0,95.0,0.0,9.0,8.0,0.0
Yukon,Yukon,27-10-2020,0.0,22.0,0.0,0.0,7.0,0.0
Alberta,Calgary,27-10-2020,209.0,11554.0,0.0,139.0,1877.0,7.0
BC,Vancouver Coastal,27-10-2020,46.0,4474.0,0.0,129.0,583.0,5.0
Ontario,Niagara,27-10-2020,7.0,1358.0,0.0,68.0,144.0,3.0
Ontario,Grey Bruce,27-10-2020,0.0,172.0,0.0,0.0,16.0,0.0
Ontario,Wellington Dufferin Guelph,27-10-2020,1.0,843.0,0.0,37.0,102.0,0.0
Manitoba,Prairie Mountain,27-10-2020,0.0,603.0,0.0,3.0,60.0,0.0
Ontario,Renfrew,27-10-2020,1.0,92.0,0.0,1.0,25.0,0.0
Quebec,Montréal,27-10-2020,321.0,41397.0,3.0,3519.0,3507.0,21.0
New Brunswick,Zone 6 (Bathurst area),27-10-2020,0.0,3.0,0.0,0.0,0.0,0.0
Ontario,Peel,27-10-2020,191.0,13766.0,0.0,334.0,2386.0,2.0
Ontario,Brant,27-10-2020,6.0,242.0,0.0,5.0,36.0,0.0
Saskatchewan,Regina,27-10-2020,5.0,346.0,0.0,2.0,110.0,0.0
Ontario,Algoma,27-10-2020,1.0,43.0,0.0,0.0,4.0,0.0
Quebec,Gaspésie-Îles-de-la-Madeleine,27-10-2020,14.0,844.0,0.0,22.0,229.0,4.0
Ontario,Middlesex-London,27-10-2020,2.0,1110.0,0.0,60.0,106.0,3.0
Ontario,Chatham-Kent,27-10-2020,0.0,400.0,0.0,3.0,29.0,0.0
Ontario,Haldimand-Norfolk,27-10-2020,5.0,531.0,0.0,32.0,31.0,0.0
Nova Scotia,Zone 3 - Eastern,27-10-2020,0.0,55.0,0.0,5.0,1.0,0.0
Quebec,Laurentides,27-10-2020,44.0,6143.0,0.0,299.0,648.0,14.0
PEI,Prince Edward Island,27-10-2020,0.0,64.0,0.0,0.0,1.0,0.0
Nova Scotia,Zone 4 - Central,27-10-2020,1.0,923.0,0.0,58.0,9.0,0.0
Quebec,Mauricie,27-10-2020,49.0,4079.0,0.0,222.0,1004.0,8.0
Ontario,Peterborough,27-10-2020,0.0,147.0,0.0,2.0,16.0,0.0
Quebec,Abitibi-Témiscamingue,27-10-2020,0.0,247.0,0.0,4.0,13.0,0.0
Quebec,Outaouais,27-10-2020,24.0,2288.0,1.0,41.0,458.0,7.0
NL,Western,27-10-2020,0.0,12.0,0.0,1.0,2.0,0.0
Quebec,Montérégie,27-10-2020,122.0,14906.0,2.0,694.0,2258.0,52.0
Ontario,Waterloo,27-10-2020,9.0,2092.0,0.0,120.0,178.0,0.0
New Brunswick,Zone 7 (Miramichi area),27-10-2020,0.0,3.0,0.0,0.0,0.0,0.0
Quebec,Laval,27-10-2020,31.0,9048.0,1.0,708.0,762.0,12.0
New Brunswick,Zone 1 (Moncton area),27-10-2020,0.0,93.0,0.0,2.0,5.0,2.0
Ontario,Ottawa,27-10-2020,58.0,6694.0,0.0,317.0,1032.0,20.0
